KillCounter,KillTime
10,137.6669
14,56.33326
9,158.3333
10,88.66676
10,68.99994
9,297.333
8,87.00008
15,37.33334
9,199.666
10,202.3326
11,61.66658
11,136.0003
12,215.999
10,58.99992
9,60.66658
11,76.66666
9,218.3323
11,134.3336
11,58.33326
9,320.3337
13,68.99994
10,100.3335
11,181.3329
10,216.6657
10,163.9998
12,116.667
11,107.0002
10,109.0002
9,233.9988
10,218.3323
12,266.6654
12,118.3336
12,104.0002
11,198.9993
10,241.9986
11,66.33325
16,216.6657
13,88.00008
10,150
14,140.6669
11,94.6668
11,109.0002
12,124.3337
12,256.6651
11,52.99994
11,117.0003
12,241.6653
14,86.00007
13,140.3335
10,266.3321
13,151.6667
12,67.33326
12,222.6656
12,132.3336
11,203.6659
11,261.6653
12,87.00008
14,74.33331
12,30.00002
13,66.66659
15,92.33345
12,233.6654
17,204.3326
13,119.667
13,163.3332
12,112.0003
13,298.333
13,157.3333
13,167.6664
15,252.3318
12,234.9987
14,98.3335
11,183.9995
13,131.3337
13,62.33324
15,123.0004
14,82.66671
13,126.3337
14,200.3326
14,40.99999
13,124.667
10,380.6689
13,287.9994
15,57.99992
12,282.3326
14,45.66664
12,93.66679
14,131.667
15,81.33337
14,181.3329
14,90.0001
14,131.3337
16,129.0004
14,65.66658
11,113.0003
14,154.3333
16,92.33345
14,167.9998
13,186.3328
15,77
16,284.666
16,181.3329
15,107.3336
18,301.6665
15,109.3336
17,78.00001
15,172.9997
15,143.3335
15,266.3321
15,239.9987
13,179.3329
16,33.00002
17,101.0002
16,58.33326
17,178.9996
13,219.6656
12,148.3334
16,204.9992
15,162.9998
14,47.3333
16,141.0002
18,86.66674
16,77.66667
16,88.33342
13,54.33327
14,59.66658
15,188.3328
18,72.3333
17,171.9997
17,46.3333
18,85.00006
15,64.99991
17,39.33333
19,59.66658
14,45.66664
15,308
14,229.6655
17,110.6669
19,200.9993
17,143.6668
16,123.0004
17,156
16,94.6668
17,110.6669
19,94.33347
18,89.66676
16,213.3324
15,85.3334
18,35.00001
16,271.3322
16,94.33347
18,140.0002
15,168.6664
20,73.33331
19,157.9999
18,116.0003
18,158.6666
19,68.99994
19,113.6669
20,187.9995
16,206.6658
17,138.6669
18,143.0002
20,183.6662
19,61.66658
18,204.6659
19,80.00002
16,104.3335
21,105.0002
17,54.99994
20,97.00015
16,193.666
18,84.33339
20,68.33327
21,115.667
17,234.6654
17,207.3325
17,265.9987
21,110.0003
20,172.9997
20,140.3335
22,81.00003
18,85.3334
19,120.3337
18,32.33335
20,138.3336
17,118.667
19,166.3331
18,71.33329
19,290.9995
17,310.0001
15,387.3358
17,129.0004
23,99.3335
21,102.6669
18,120.0003
20,93.33346
18,88.00008
21,143.3335
19,172.9997
20,99.3335
16,67.6666
21,161.6665
24,61.99991
22,187.3328
22,178.3329
19,150.3334
19,70.99995
19,59.33325
21,72.3333
18,106.6669
18,123.3337
21,274.999
20,86.66674
21,199.9993
22,48.99996
23,67.33326
25,90.0001
21,105.0002
22,46.99997
19,68.99994
20,101.3335
23,43.33331
23,120.0003
22,135.6669
22,66.33325
19,244.9986
17,167.3331
20,138.6669
19,316.0002
20,161.3332
21,115.0003
20,261.9986
23,48.99996
22,221.9989
22,94.33347
20,44.66664
24,70.66662
19,161.9999
22,263.6653
23,82.00004
20,49.33329
18,77.66667
21,121.667
23,47.3333
26,162.6665
24,135.0003
24,41.99998
22,85.00006
25,18
20,83.33338
21,60.33325
20,176.333
19,62.9999
24,51.33328
23,123.3337
21,29.66669
24,233.3321
23,220.6656
25,119.667
24,142.0002
21,185.9995
23,168.6664
20,64.33324
22,127.6671
22,27.00001
21,200.3326
21,195.3327
26,70.66662
27,135.6669
23,37
23,34.00002
25,152.6667
28,26.66668
23,156.9999
21,136.0003
24,74.33331
24,119.3337
22,65.33324
22,135.0003
27,59.99992
21,87.00008
22,25.00001
25,141.6668
26,180.3329
25,168.3331
23,27.33335
24,82.33337
22,222.3323
28,65.33324
24,95.33347
27,59.66658
21,348.6679
25,93.66679
25,100.3335
29,114.3336
22,147.6667
25,212.9991
26,85.3334
24,136.6669
25,58.99992
23,106.3336
25,47.66663
26,51.66661
23,100.3335
25,68.33327
22,172.333
30,92.33345
24,310.0001
26,155.6666
27,89.00009
24,156.9999
23,191.9994
23,114.3336
26,117.3336
28,138.0002
23,42.33332
26,101.3335
26,260.9986
27,102.6669
29,26.33335
24,139.3335
26,169.6664
22,177.9996
26,159.6666
29,190.3328
25,103.3335
28,57.33326
30,41.99998
25,56.33326
27,82.33337
30,76.33333
24,98.66683
27,81.33337
31,23.66667
24,135.0003
27,122.0003
23,88.33342
25,158.6666
27,165.9998
28,43.66665
31,171.9997
26,65.99992
26,53.99994
28,18.66666
28,183.6662
24,180.6662
29,24.66668
24,223.9989
27,28.00002
27,37.66667
29,45.66664
25,82.33337
25,66.33325
32,70.99995
29,49.66662
28,70.66662
27,218.3323
29,152
30,68.33327
31,185.9995
24,142.6668
30,108.0002
25,110.6669
31,32.33335
28,172.333
32,15.33333
32,24.66668
30,99.3335
25,143.3335
26,363.0017
26,181.6662
33,119.667
28,153.3333
28,111.0003
29,125.0004
27,21.33334
27,300.9998
30,107.3336
26,164.6665
29,33.00002
26,78.66668
25,93.66679
31,28.66668
28,34.00002
32,237.9987
30,52.99994
27,67.99993
26,192.9994
28,210.6658
33,93.33346
30,53.66661
28,48.99996
29,114.3336
29,72.66663
27,71.33329
31,44.99997
27,118.0003
31,191.9994
27,110.6669
33,98.66683
34,161.3332
31,174.9997
29,51.33328
29,191.9994
26,121.667
26,191.6661
30,56.6666
30,31.00002
32,153.3333
35,54.6666
28,203.9992
29,156.3333
33,254.3318
27,63.33324
31,38
32,95.00014
36,39
27,85.3334
30,156
31,111.0003
30,65.99992
34,135.6669
30,126.667
31,234.6654
34,230.6655
28,167.3331
29,103.6669
32,93.33346
28,70.99995
35,48.66663
28,188.3328
33,98.3335
32,45.99997
28,114.0003
28,203.9992
33,33.66668
34,129.0004
31,77
37,122.0003
32,222.6656
31,106.6669
33,184.3329
31,108.6669
33,24.00001
32,39.99999
32,273.999
29,90.0001
38,53.99994
32,38
34,107.0002
32,173.333
36,126.3337
34,73.66664
29,130.0004
34,100.3335
33,87.00008
32,110.3336
35,139.0002
29,196.666
34,145.0001
30,186.9995
39,100.0002
30,30.33335
35,28.33335
36,34.33335
35,92.00011
31,33.33335
29,197.9993
35,67.33326
34,59.66658
35,257.6651
30,137.6669
33,71.66663
40,41.33332
33,113.6669
32,30.00002
33,155.3333
29,260.3319
35,51.33328
33,194.666
30,136.0003
36,85.00006
36,88.33342
34,67.6666
37,179.6663
33,312.3335
33,86.66674
34,63.33324
35,28.00002
41,118.667
36,135.6669
34,49.33329
38,67.33326
37,181.3329
31,187.6661
36,121.3337
30,126.3337
35,65.33324
34,69.66661
34,156.3333
37,100.0002
36,199.9993
36,73.33331
37,112.6669
30,218.3323
35,62.66657
34,169.6664
31,224.3322
35,78.33334
39,112.6669
38,102.3335
37,106.3336
31,225.3322
36,70.99995
31,121.0003
38,103.6669
32,64.66657
35,78.66668
37,162.3332
37,134.0003
37,122.667
35,134.6669
42,195.666
36,159.6666
40,83.00005
31,146.0001
32,67.6666
38,63.9999
36,124.667
35,449.3376
39,104.6669
33,96.33348
38,238.6654
41,49.33329
36,102.3335
38,99.00017
37,114.667
40,31.00002
38,138.3336
42,29.66669
39,146.0001
36,56.6666
32,88.00008
43,118.0003
32,296.9997
32,177.333
39,52.99994
37,156.3333
39,87.66675
37,110.0003
43,58.33326
38,91.66678
36,190.3328
34,106.3336
38,11.66666
33,143.0002
39,19.33333
37,18.66666
44,29.33335
41,110.6669
37,123.3337
39,160.3332
34,30.00002
35,47.66663
42,32.00002
37,125.0004
39,162.6665
40,78.00001
40,91.66678
40,44.33331
33,112.0003
38,89.00009
38,273.6656
33,137.0002
40,145.0001
45,68.33327
44,143.6668
36,48.99996
39,98.66683
41,30.33335
41,27.00001
38,99.66684
33,154.3333
41,55.99993
45,46.66663
38,75.66666
39,29.33335
40,130.667
38,127.3337
40,88.00008
39,78.00001
34,87.00008
34,86.66674
41,103.3335
43,114.3336
40,77
41,29.00002
39,57.99992
42,78.00001
37,112.0003
46,121.3337
40,72.99997
42,108.6669
39,141.3335
35,189.3328
41,76.66666
35,85.3334
41,73.66664
35,84.66673
34,133.3336
46,124.0004
38,59.33325
35,11.33333
42,88.66676
42,102.6669
40,121.0003
42,29.66669
39,143.0002
47,37.66667
40,103.3335
36,81.6667
42,206.6658
36,57.99992
43,99.00017
36,65.99992
44,14.66666
44,166.6665
41,63.9999
43,63.33324
41,45.99997
37,39.33333
39,84.00005
37,47.3333
41,136.0003
43,85.3334
43,88.00008
47,156.3333
42,25.33334
36,132.0003
42,159.9999
44,26.66668
48,88.66676
43,80.00002
38,41.33332
40,103.6669
38,54.6666
40,193.3327
37,47.3333
44,72.66663
43,229.3322
45,45.99997
39,49.99995
37,112.0003
45,115.0003
44,31.00002
38,20
42,126.3337
41,60.33325
48,109.3336
45,44.66664
45,137.6669
42,123.0004
41,78.66668
39,82.33337
38,60.99991
40,137.6669
43,13.66666
44,104.6669
42,33.66668
43,132.0003
41,38
44,198.666
40,101.3335
46,71.66663
46,80.33336
40,79.00002
43,60.99991
42,92.33345
46,126.3337
49,196.3327
44,85.66673
39,148.3334
44,127.3337
45,124.667
41,77.66667
43,256.9984
49,148.6667
44,64.33324
46,210.6658
45,107.0002
42,29.33335
50,28.66668
47,92.33345
39,185.9995
42,148.0001
43,103.3335
45,61.99991
47,133.667
47,40.99999
45,51.99995
47,129.3337
45,232.3321
46,79.33335
48,20
43,54.99994
46,30.00002
40,94.6668
43,238.6654
40,46.3333
48,62.33324
44,108.0002
46,56.6666
41,181.6662
44,87.66675
47,22.33334
45,163.6665
48,80.66669
43,94.6668
47,78.00001
49,76.33333
46,134.0003
49,19.66667
48,103.3335
44,73.99998
41,84.33339
41,76.33333
51,144.6668
49,69.66661
50,224.9989
47,26.66668
42,63.9999
47,105.6669
42,24.00001
44,114.0003
48,56.6666
46,127.3337
48,49.99995
44,58.66659
45,99.00017
50,65.99992
49,68.99994
48,56.6666
49,41.33332
45,51.66661
50,83.00005
52,89.66676
50,32.00002
43,90.66677
53,27.33335
42,118.667
45,96.33348
49,96.66682
47,105.3335
50,161.6665
50,24.66668
48,137.0002
45,161.9999
51,61.99991
51,144.3335
45,191.3327
46,42.66665
48,40.99999
46,22.66667
46,212.6658
51,98.66683
43,174.333
54,79.66669
44,99.3335
51,59.33325
49,34.00002
46,175.9996
43,96.66682
47,37
50,144.0001
46,64.33324
44,30.66669
49,161.6665
55,45.66664
51,106.6669
47,91.66678
47,89.00009
51,217.3324
52,76.33333
51,66.33325
52,126.3337
49,130.3337
48,68.6666
45,89.00009
52,52.66661
52,119.667
46,224.3322
50,102.0002
44,96.00014
53,31.66669
47,105.6669
50,97.33349
50,62.9999
56,112.0003
51,29.33335
52,88.66676
52,204.9992
53,96.00014
48,129.3337
46,94.00013
54,73.33331
48,122.3337
49,114.667
45,97.00015
53,107.6669
45,188.6661
53,112.0003
48,89.66676
52,138.0002
57,66.99992
47,41.99998
52,72.3333
47,140.6669
53,33.00002
55,65.33324
53,96.33348
51,148.0001
48,29.33335
51,113.6669
49,48.66663
47,263.9987
53,123.3337
49,29.33335
54,116.667
50,100.3335
58,77
52,41.66665
50,39.33333
54,106.6669
54,69.33327
56,69.66661
53,94.33347
46,113.6669
54,116.667
59,30.33335
46,122.0003
49,142.0002
55,35.00001
49,173.9997
52,101.3335
48,86.3334
60,33.33335
48,118.0003
53,70.66662
54,87.00008
55,54.99994
47,61.66658
50,109.3336
51,95.00014
47,77.33334
55,114.667
51,115.0003
61,67.6666
52,34.66668
55,122.0003
55,77
54,89.33343
48,70.99995
56,55.33327
54,140.0002
49,106.3336
57,150.6667
53,117.667
48,82.00004
54,232.3321
56,44.66664
50,23.66667
56,116.3336
58,30.33335
49,48.99996
52,103.3335
50,183.3329
56,75.66666
56,163.9998
50,173.6664
49,183.6662
57,81.00003
55,83.33338
50,38.66666
57,34.66668
53,122.3337
54,81.33337
55,74.66665
57,66.99992
57,49.99995
51,77.33334
53,60.99991
51,193.9994
56,29.33335
49,108.6669
52,25.33334
51,82.33337
51,52.99994
54,46.3333
62,174.9997
57,112.3336
58,43.33331
55,153.3333
51,90.0001
55,65.99992
59,13.33333
50,80.33336
58,99.00017
59,141.3335
60,22.66667
52,65.99992
55,55.33327
50,65.66658
52,57.99992
52,62.33324
56,42.33332
53,68.99994
56,125.3337
51,15.33333
53,31.00002
56,30.33335
53,31.66669
58,94.00013
52,83.33338
58,156
54,131.667
52,34.66668
58,144.3335
63,112.3336
53,60.66658
57,135.3336
57,39.99999
54,44.66664
61,87.66675
56,139.0002
64,37.33334
57,86.66674
59,52.33328
58,35.33334
54,97.00015
59,66.99992
58,39
51,144.6668
59,56.6666
59,137.6669
55,76.33333
62,53.33327
53,86.3334
65,37.33334
60,25.33334
54,106.6669
60,161.6665
57,150
61,31.66669
60,62.33324
52,78.66668
66,56.33326
63,64.66657
58,94.00013
54,139.0002
55,130.667
54,76.33333
59,113.0003
67,29.33335
55,82.66671
60,102.0002
59,115.667
60,125.667
62,67.6666
59,39
55,131.0003
64,44.99997
58,83.33338
55,49.33329
53,199.666
61,109.3336
60,47.99996
61,48.33329
56,68.6666
63,43.66665
56,42.33332
60,70.66662
57,31.33335
61,130.3337
54,67.99993
60,86.00007
53,138.6669
64,52.99994
62,59.66658
61,67.33326
61,114.0003
62,85.3334
61,25.33334
68,131.3337
58,45.99997
65,113.6669
65,24.66668
61,59.33325
57,266.9987
62,34.00002
55,159.9999
56,121.0003
57,94.6668
59,153
63,56.99993
59,52.33328
62,49.33329
60,14.33333
66,61.99991
62,68.6666
56,287.9994
55,99.3335
58,54.33327
63,65.66658
62,95.66681
69,87.00008
63,28.66668
56,224.3322
63,117.0003
56,81.33337
57,81.00003
62,148.0001
58,91.33344
54,130.3337
66,116.0003
63,67.99993
56,69.66661
64,96.00014
70,60.66658
58,47.99996
57,50.66662
64,70.33328
67,94.00013
63,78.00001
60,113.3336
61,112.0003
63,67.33326
57,111.0003
64,79.33335
57,84.33339
64,60.99991
58,12.66666
59,39.99999
65,54.33327
68,44.33331
55,96.00014
57,72.99997
58,68.6666
67,99.66684
59,146.6668
64,134.0003
65,81.00003
59,137.0002
60,20.66667
71,106.0002
59,66.66659
64,97.33349
58,81.00003
60,77.33334
61,107.6669
65,48.33329
69,76.33333
65,99.66684
66,46.3333
56,78.66668
58,71.66663
66,89.00009
68,68.6666
62,125.0004
72,41.66665
59,76.33333
62,33.00002
60,66.99992
64,138.3336
59,56.6666
73,53.99994
66,70.99995
65,166.6665
65,41.33332
60,63.9999
67,81.00003
70,94.00013
69,90.0001
74,33.33335
67,105.0002
66,114.3336
61,84.00005
59,115.3336
65,142.6668
63,111.6669
60,152.3333
57,136.6669
61,179.6663
70,59.33325
60,125.667
60,50.33329
75,66.66659
71,79.66669
71,20
67,68.99994
68,91.00011
61,109.0002
61,63.33324
62,83.00005
64,70.99995
61,210.3325
61,31.00002
69,21.66667
58,68.33327
67,138.6669
61,46.66663
66,90.0001
68,110.0003
68,49.99995
63,207.9992
62,43.66665
69,29.66669
62,45.99997
63,75.66666
65,73.66664
67,59.66658
66,211.9991
76,113.6669
63,24.66668
70,81.6667
62,93.00012
62,95.66681
69,56.6666
62,143.0002
72,120.0003
66,29.00002
70,16.33333
64,35.66668
66,235.6654
62,109.6669
68,103.6669
77,32.00002
70,72.66663
63,33.66668
68,46.99997
67,40.99999
72,155.3333
71,49.99995
64,103.0002
64,61.99991
71,60.66658
63,80.00002
63,56.6666
63,133.0003
69,63.66657
68,57.99992
71,65.99992
69,67.6666
63,114.0003
67,105.0002
65,60.99991
72,24.00001
64,46.66663
59,213.3324
72,89.33343
65,122.667
68,34.33335
70,66.66659
64,134.6669
65,124.667
72,109.3336
73,142.6668
67,170.6664
73,69.66661
64,102.6669
78,171.9997
74,14
65,39.66666
66,69.33327
64,134.0003
68,22
69,118.3336
67,12
60,93.66679
73,94.00013
73,228.9988
70,134.6669
73,54.99994
65,52.33328
66,68.99994
69,96.33348
71,15.33333
71,97.66682
75,50.66662
64,146.0001
61,41.66665
65,144.3335
74,44.99997
66,156.6666
70,64.66657
66,35.00001
65,72.66663
72,34.33335
74,98.66683
66,81.33337
79,96.00014
76,47.99996
70,56.99993
67,28.33335
67,46.99997
74,91.33344
66,55.6666
75,54.33327
68,112.3336
69,125.3337
71,71.33329
76,22.33334
68,29.66669
62,86.00007
65,103.6669
73,84.33339
67,133.667
77,77.33334
75,92.33345
67,55.33327
67,102.6669
66,25.33334
80,91.33344
74,152.6667
76,16.33333
69,63.9999
72,51.99995
77,49.66662
68,85.00006
70,65.66658
66,128.667
75,30.00002
63,69.66661
73,42.66665
77,46.99997
71,44.33331
72,195.3327
81,71.33329
64,36.66667
78,70.33328
78,92.00011
69,132.0003
69,89.33343
68,114.0003
73,46.99997
65,36.33334
82,38.33333
74,60.33325
75,178.3329
67,117.3336
78,70.66662
76,95.66681
68,147.3334
79,70.66662
67,135.0003
71,245.3319
74,60.99991
75,57.99992
72,123.667
74,201.9993
69,54.99994
76,79.66669
75,15.99999
75,33.66668
68,46.3333
70,113.3336
79,126.3337
80,60.66658
79,92.00011
76,21.66667
70,119.667
68,241.6653
83,126.0004
77,110.6669
68,132.3336
80,39
81,35.33334
73,74.99998
69,153.3333
69,37
76,85.00006
70,104.0002
77,105.6669
76,128.0004
70,47.66663
69,103.6669
80,92.33345
72,149.0001
77,13.66666
71,107.3336
70,308.6667
74,70.99995
71,107.3336
77,44.66664
69,100.3335
78,97.66682
71,24.66668
78,39.33333
70,69.99995
75,29.00002
72,13.66666
78,71.66663
81,135.0003
66,280.3325
76,39
71,101.6669
79,62.9999
73,47.66663
77,184.3329
82,158.6666
79,54.99994
82,30.00002
81,105.6669
84,181.6662
71,122.667
73,120.0003
70,124.667
70,110.6669
83,39
72,48.33329
78,125.0004
83,43.66665
72,143.0002
72,135.3336
77,69.66661
67,80.33336
78,70.99995
74,52.66661
71,61.33324
71,146.6668
85,91.33344
68,43.33331
73,68.6666
82,103.3335
84,61.66658
72,92.00011
72,27.33335
80,122.667
74,119.0003
79,49.66662
86,19.66667
79,72.66663
84,86.00007
80,125.0004
71,93.00012
73,80.00002
81,24.00001
75,69.99995
74,43.99998
85,39
69,65.33324
87,51.33328
73,72.66663
72,94.33347
83,82.00004
81,79.00002
72,80.33336
73,150.6667
80,90.66677
79,247.6652
74,25.66668
78,159.3332
74,98.00016
70,60.99991
82,104.3335
86,85.66673
84,58.33326
75,99.00017
88,84.00005
82,53.66661
79,56.99993
73,164.9998
73,91.66678
83,36.00001
76,134.3336
75,165.9998
87,35.33334
73,83.66672
85,185.9995
80,26.66668
80,90.33344
71,78.33334
74,30.33335
75,81.6667
80,193.9994
74,105.0002
75,104.6669
77,38
74,40.33332
76,75.66666
88,43.66665
81,119.667
85,83.00005
75,25.00001
76,31.33335
77,27.66668
72,49.99995
89,110.0003
76,100.0002
83,126.0004
73,32.00002
81,90.0001
78,87.00008
74,114.667
82,83.33338
84,40.33332
77,81.33337
84,150
89,101.0002
75,111.6669
81,135.0003
86,110.6669
77,64.99991
90,22.66667
86,157.6666
83,43.99998
79,60.99991
76,40.66666
78,118.3336
74,83.33338
75,167.9998
75,78.00001
82,97.00015
80,23.66667
81,179.9996
