Damage,Time
440,311.2549
480,314.14
360,315.2021
520,315.5361
520,315.8871
440,316.2401
520,316.2401
520,316.2401
400,316.2401
440,317.7173
320,317.7173
400,322.2109
560,322.2109
480,322.2109
560,322.2109
560,323.2922
560,323.2922
640,323.6277
480,323.9842
400,324.3227
440,324.3227
560,324.7059
600,325.4001
360,325.4001
520,325.7275
600,326.1507
560,328.9811
400,332.1712
440,334.9197
480,335.2788
440,335.6519
600,335.6519
560,336.3985
280,336.3985
480,343.9285
640,345.3124
400,345.3124
520,345.6403
440,346.0008
560,347.8624
520,347.8624
600,350.1949
680,350.8813
440,350.8813
600,351.2057
560,351.8842
600,352.2141
440,352.5392
640,352.5392
480,353.2348
720,353.6022
480,360.1616
600,363.0523
400,366.2326
480,366.6272
640,366.6272
320,366.6272
520,369.117
640,370.2124
440,371.0277
360,373.7563
560,373.7563
600,374.8186
600,376.6917
520,377.0211
520,377.0211
640,377.4691
640,380.4117
480,384.2175
520,384.9206
680,385.3036
680,385.6531
680,386.3503
680,386.7041
640,387.7243
520,387.7243
640,388.1417
560,388.1417
680,390.4383
680,392.0084
480,392.3449
640,393.0328
520,393.0328
720,393.0328
680,394.3721
720,394.3721
760,394.3721
720,395.0331
560,395.7252
600,395.7252
720,402.1033
680,405.2879
560,405.7059
800,410.7437
760,411.1164
760,411.1164
560,411.8131
600,412.156
720,412.156
720,412.156
520,412.156
560,413.2752
800,414.0195
720,414.7039
600,423.2513
760,423.6174
600,423.9796
560,423.9796
640,425.3979
600,425.3979
800,425.7563
600,428.9561
600,435.5323
680,439.6611
400,443.5259
640,443.8746
840,444.5476
640,444.9136
840,446.7471
720,447.1048
800,448.1846
760,453.0608
840,454.4754
840,454.8031
640,454.8031
640,454.8031
680,455.1619
760,455.1619
640,463.4799
680,463.4799
760,463.809
520,464.8409
800,465.5331
680,465.5331
800,465.8893
760,465.8893
720,466.2403
680,466.6262
440,467.351
880,467.351
720,467.6542
720,467.6542
560,467.6542
680,468.857
800,471.379
720,473.464
880,474.2356
480,474.2356
720,476.2292
880,476.9545
840,476.9545
800,484.2377
760,486.219
880,486.9377
640,487.9737
680,488.3095
760,488.5941
520,489.1235
680,489.8232
840,490.2926
920,490.5113
720,490.5113
520,491.9771
840,495.6241
920,495.6241
960,495.9945
560,496.3334
880,496.3334
760,496.742
800,498.7027
920,502.7966
840,508.3417
960,508.3417
880,508.694
800,508.694
1000,510.7409
1040,514.9286
920,515.9681
920,516.2913
840,516.6199
760,516.6199
760,516.9869
840,517.3176
560,518.0245
960,518.7195
760,519.4167
1080,525.2343
1000,525.2343
1040,527.2147
600,527.9261
760,529.1203
800,530.7872
920,533.1575
800,534.9626
720,534.9626
960,536.4322
1080,537.1459
800,537.5037
600,537.5037
840,537.835
720,537.835
880,538.1921
800,538.1921
1120,548.167
960,548.9573
840,549.7055
880,550.7335
760,551.4487
600,552.5269
760,560.831
880,562.7182
920,563.4235
800,563.4235
880,563.8186
880,564.5552
1000,564.9188
1160,565.6157
920,565.6157
640,566.2958
800,566.6264
1040,566.9872
640,566.9872
920,567.317
840,567.317
920,567.6508
840,567.6508
960,568.3956
840,568.3956
800,568.3956
840,568.7287
1200,569.0936
680,569.0936
920,569.4323
960,569.4323
1080,569.8082
880,578.7301
1000,579.4339
960,579.7939
880,579.7939
960,580.847
920,580.847
680,581.5601
1040,581.5601
960,585.2073
880,591.2596
720,592.3462
720,592.708
1120,593.0413
1000,593.0413
1000,593.7395
960,594.0911
640,595.5234
1240,595.9119
1040,597.3903
1080,597.3903
1120,597.3903
1000,602.7926
1000,603.4674
1080,604.1312
1120,606.1208
920,608.1105
1160,608.7352
880,611.4859
680,611.4859
1200,612.6819
1000,614.5923
920,617.6246
1040,618.3112
960,619.6019
960,620.84
1040,624.3292
1280,625.6339
1040,626.308
1080,626.9225
760,631.5331
880,631.5331
1120,632.1978
1000,633.4571
800,634.0584
1320,635.1938
1080,641.3307
1040,641.3307
840,641.9189
1000,645.0985
760,646.8819
1040,648.6465
800,649.2444
1160,649.2444
960,650.8922
1160,654.6915
1040,658.7269
920,658.7269
720,669.809
840,669.809
1000,670.4587
1000,672.0504
760,691.723
1360,695.5845
840,695.9062
880,696.2213
1000,696.2213
1040,696.2213
1080,696.2213
1040,696.5616
1080,696.8945
920,696.8945
800,696.8945
1080,697.8441
880,705.4344
960,707.3937
1200,708.0327
840,708.6913
1240,708.6913
1080,708.6913
1080,713.675
880,715.6839
1120,715.6839
1040,715.6839
1120,717.4818
1240,719.3231
1160,720.5689
920,723.0031
920,723.6284
1160,725.5518
1200,725.5518
1120,738.5245
1160,738.5245
1200,738.5245
1240,743.7674
1200,745.9141
1120,746.4448
1160,746.4448
1200,746.4448
1240,746.4448
1280,746.4448
1280,747.0021
1200,747.5519
1280,751.4866
1400,751.4866
960,751.4866
1120,752.1523
1120,752.8564
1240,753.5252
1080,754.1727
1320,754.1727
1280,755.9987
1080,755.9987
880,757.2831
1440,759.1318
1160,760.5682
1160,761.2995
1120,761.2995
1320,764.6441
1160,765.3196
1000,765.959
960,766.611
1320,767.8469
920,770.2475
1200,772.1734
1360,772.1734
1280,772.8992
1040,772.8992
1160,774.2359
1200,775.4683
1320,777.9407
1400,778.5997
1360,778.5997
1000,779.8882
1200,781.8182
960,783.1375
1040,783.8193
1320,783.8193
1480,785.7951
1240,785.7951
1080,786.4254
920,788.5912
1360,790.0552
1120,790.0552
960,790.7202
1120,790.7202
960,790.7202
1400,792.0697
1440,793.3818
1400,793.9863
1160,795.1816
1240,796.4432
1520,797.0831
1240,797.7461
1120,799.8391
1000,802.4031
1280,812.5361
1440,813.8211
1200,814.4741
1040,815.6622
1280,815.6622
1440,816.8703
1160,816.8703
1560,818.7769
1280,818.7769
1320,822.7194
1200,827.1252
1320,828.4451
1240,830.8864
1200,831.5111
1480,832.8315
1080,833.5291
1000,834.2467
1240,835.505
1600,838.1954
1520,838.1954
1360,838.8465
1000,839.5359
1080,840.2531
1040,845.5955
1360,846.3203
1160,847.7322
1360,848.4205
1640,850.9057
1400,852.149
1000,853.3707
1200,853.98
1280,854.5798
1240,856.3604
1280,861.5977
1080,863.6328
1400,864.263
1240,864.263
1320,865.4433
1320,870.1292
1400,870.1292
1280,872.5444
1320,872.5444
1560,875.9516
1440,876.6843
1440,877.9924
1040,877.9924
1240,880.6542
1480,881.3522
1480,882.0499
1320,882.7884
1080,883.5006
1040,884.
