Damage,Time
800,823.9872
960,823.9872
960,827.3203
680,828.3203
1240,830.9868
840,832.6533
1080,835.6531
1280,836.3198
720,836.3198
880,839.6529
1080,840.9861
800,842.3194
1000,845.3192
760,845.9858
880,849.319
960,851.3188
920,851.6522
720,852.9854
1000,853.3187
1120,854.3187
1040,857.3185
920,859.985
720,859.985
960,860.3183
1040,861.3182
760,861.9849
960,862.6515
1160,865.9846
1120,867.9845
1080,869.6511
1000,872.9842
1160,875.3174
800,879.9838
1200,880.3171
1120,881.317
1040,883.6502
1160,885.3168
560,888.6499
840,889.9832
600,890.6498
1200,890.9831
880,892.6497
840,893.3163
840,893.6496
1000,893.9829
800,894.9828
880,895.9828
520,898.6493
920,898.9826
1240,900.3159
880,901.3158
920,902.3157
1000,904.9822
920,906.6488
840,906.6488
1040,906.9821
920,907.6487
560,907.9821
1160,909.9819
1080,909.9819
600,910.3152
1080,910.9819
960,911.9818
760,916.6482
1040,917.6481
1120,918.3148
800,919.3147
800,920.6479
880,923.6478
1080,924.3144
640,925.3143
1120,926.3143
960,926.9809
1280,926.9809
1000,927.3142
1120,927.6475
1320,931.6473
1200,933.6472
1000,934.3138
1080,935.9803
840,936.3137
1160,936.9803
1160,940.3134
1160,941.3134
680,941.3134
1360,942.3133
1240,943.6465
960,944.6465
880,944.6465
1200,945.9797
920,946.9797
1040,947.313
1240,948.6462
960,948.9796
1000,950.9794
960,951.9794
720,952.9793
1000,953.9792
640,953.9792
1080,954.6459
1120,956.9791
1040,957.6457
1200,957.6457
1240,959.6456
920,960.6455
1320,961.6454
960,963.312
1200,963.6453
1360,966.3118
1040,967.6451
1400,970.3116
1200,970.6449
1040,970.6449
1000,973.978
1000,975.6446
1080,976.3112
1080,977.9778
1080,978.3111
1040,978.9777
840,979.311
1120,979.9777
1000,980.9776
1160,981.3109
880,981.3109
1080,981.6442
1120,984.3107
1040,984.9774
1400,984.9774
1200,986.6439
1120,993.3102
1240,993.9768
1120,994.6434
920,995.9767
1440,996.31
1240,996.6433
1240,997.3099
1280,997.3099
1080,998.9765
1280,999.3098
960,999.9764
680,1000.31
1160,1001.643
1320,1001.976
1480,1002.31
1520,1004.31
1000,1005.309
1200,1006.309
1120,1007.643
1440,1009.309
720,1010.309
1280,1012.309
1360,1013.642
1480,1019.975
1040,1022.975
1160,1024.642
1280,1027.642
1240,1028.976
1520,1029.976
760,1030.976
1320,1033.976
800,1038.977
1160,1040.31
1560,1041.977
1200,1042.311
1360,1042.644
1080,1044.311
1280,1044.644
1120,1045.978
1040,1047.978
1160,1047.978
1400,1048.311
1240,1048.978
1600,1049.311
840,1050.312
1080,1051.312
1200,1051.645
760,1051.645
1240,1052.312
1280,1052.645
1280,1054.312
1440,1054.979
1120,1055.979
1320,1056.312
1320,1056.646
1160,1057.646
1280,1057.646
1320,1058.646
1200,1059.646
800,1060.313
1040,1061.313
1400,1061.646
1480,1061.646
1360,1061.646
1320,1061.646
1080,1063.313
1520,1063.646
1640,1063.98
1680,1066.647
1240,1067.314
1320,1067.647
1320,1067.647
1240,1070.314
1280,1071.314
1360,1072.314
1360,1074.648
1400,1076.648
1720,1077.315
1160,1077.315
1160,1081.982
1360,1082.649
1200,1083.649
1200,1083.982
1360,1084.649
1200,1084.649
840,1085.316
1560,1086.983
1360,1087.983
1240,1088.983
1240,1089.983
880,1091.317
1120,1091.317
1600,1091.65
880,1092.983
1440,1094.317
1400,1095.317
1480,1096.984
1400,1096.984
1280,1097.651
1400,1098.984
1320,1099.651
1560,1099.984
1280,1100.984
1240,1101.318
1760,1105.318
1520,1105.318
1400,1106.318
1800,1108.652
1440,1109.319
1440,1110.319
1440,1110.652
1480,1112.319
1160,1112.319
1480,1113.986
1520,1114.653
1560,1115.653
1520,1116.653
1600,1118.32
1320,1119.653
920,1119.653
1280,1119.987
920,1120.653
1360,1121.654
960,1121.654
1640,1123.32
1640,1125.654
1480,1125.987
1840,1126.654
1280,1126.988
1320,1127.988
1400,1128.321
1400,1129.988
1440,1131.988
960,1132.655
1000,1135.322
1360,1136.655
1680,1136.989
1040,1137.322
1120,1138.322
1520,1138.989
1600,1138.989
1680,1139.322
1440,1139.989
1320,1141.323
1440,1142.99
1000,1143.323
1480,1145.656
1560,1145.656
1160,1146.323
1480,1146.657
1480,1147.657
1200,1147.657
1520,1148.323
1640,1156.324
1200,1156.658
1360,1156.991
1880,1157.991
1040,1159.325
1600,1161.658
1400,1161.658
1440,1163.659
1720,1164.992
1280,1165.992
1560,1165.992
1680,1166.326
1720,1168.326
1520,1170.66
1720,1172.326
1480,1174.327
1080,1174.66
1120,1177.327
1600,1177.994
1760,1178.661
1080,1178.661
1640,1179.661
1640,1179.994
1400,1179.994
1440,1180.661
1120,1180.661
1560,1182.661
1320,1182.994
1560,1184.661
1560,1184.995
1600,1185.328
1240,1186.328
1800,1186.328
1320,1186.661
1360,1187.662
1600,1187.662
1840,1188.328
1400,1189.662
1760,1189.662
1640,1190.329
1640,1190.662
1160,1191.329
1880,1191.662
1800,1191.662
1440,1192.329
1680,1197.996
1200,1197.996
1840,1198.996
1720,1199.996
1240,1200.663
1360,1201.997
1480,1202.33
1920,1202.33
1240,1202.663
1680,1203.664
1760,1205.997
1440,1206.997
1160,1208.664
1520,1210.331
1680,1210.664
1560,1212.331
1280,1214.332
1520,1215.665
1920,1215.998
1480,1216.332
1720,1217.999
1960,1217.999
1800,1221.999
1520,1222.333
1320,1224.333
2000,1227.333
2040,1229.333
1680,1229.333
1560,1229.667
1400,1229.667
1480,1231.667
1440,1231.667
1720,1237.001
1760,1240.335
1800,1242.335
1280,1243.335
1480,1244.335
1320,1246.002
1760,1246.335
1360,1246.335
1840,1247.336
1600,1248.002
1880,1250.003
1640,1252.003
1680,1254.67
1920,1254.67
1560,1256.337
1960,1258.67
1360,1262.004
1880,1262.004
1280,1262.671
1600,1263.004
1920,1264.004
1720,1264.671
1720,1264.671
1520,1265.338
1760,1268.672
1800,1268.672
1520,1270.338
1840,1271.005
1760,1272.672
1560,1272.672
1880,1273.005
1200,1273.672
1600,1274.672
1840,1276.006
1960,1276.672
1640,1277.006
1600,1277.673
1880,1278.006
1680,1279.006
1600,1279.006
2000,1279.339
1400,1279.673
1640,1279.673
1240,1280.006
1440,1281.673
1280,1283.34
1960,1283.34
1680,1284.34
1640,1285.674
2000,1286.007
2040,1286.674
2040,1288.674
1320,1289.341
1760,1291.341
1480,1291.674
1920,1293.341
1800,1294.675
2080,1294.675
1360,1295.341
1960,1297.675
1400,1298.008
1520,1299.009
1680,1299.675
1800,1300.342
1800,1301.009
1920,1302.676
1840,1306.009
1320,1308.676
1720,1308.676
1440,1309.343
1760,1310.677
1840,1311.01
2120,1311.343
1800,1313.344
2000,1315.01
1640,1316.011
1480,1316.344
2160,1317.011
1880,1319.678
1720,1321.345
1960,1321.345
2080,1323.011
1880,1323.345
2000,1323.345
2120,1325.012
1840,1325.345
1360,1326.345
1880,1327.345
2160,1328.345
1760,1328.679
1720,1330.679
2040,1333.013
2080,1335.013
1400,1335.68
2080,1336.346
1440,1337.68
1680,1338.013
2120,1339.013
2000,1339.347
2040,1340.68
2160,1341.014
1800,1341.68
1840,1343.681
1920,1344.014
2120,1345.014
1880,1345.681
1760,1347.681
1960,1348.681
1560,1349.348
1560,1349.348
1800,1349.681
1400,1350.682
2000,1350.682
1920,1351.682
2040,1353.015
1440,1353.349
1520,1354.015
1840,1354.349
1600,1355.349
2080,1358.349
1720,1360.349
1600,1362.016
2160,1362.35
1480,1363.683
2200,1364.35
1760,1364.35
2200,1365.017
1960,1367.017
1800,1369.017
2200,1370.351
2000,1371.017
2040,1373.018
1920,1373.351
2080,1375.018
1520,1376.351
2240,1378.018
2240,1378.685
2120,1379.018
1960,1379.352
2080,1381.685
1640,1382.685
2280,1382.685
2320,1384.686
2120,1385.686
1520,1386.353
2160,1387.686
2280,1390.02
1840,1390.686
2360,1391.353
1360,1392.02
1920,1392.02
2240,1393.353
1400,1396.02
2320,1397.354
1560,1397.687
2160,1399.021
1440,1400.021
1680,1401.021
2400,1402.021
1720,1403.021
1560,1403.688
2200,1404.355
2360,1405.355
1600,1405.688
1640,1408.355
1640,1410.689
2400,1410.689
1480,1411.356
2440,1412.689
2280,1413.689
1560,1414.023
2440,1414.689
1880,1415.689
2200,1417.023
1480,1420.023
2120,1424.691
1600,1424.691
1520,1424.691
2320,1425.024
1680,1425.357
1920,1426.691
2160,1427.358
1520,1429.358
1600,1430.025
2360,1431.025
2000,1432.025
2240,1436.692
1960,1437.359
1960,1438.026
2000,1441.359
1720,1444.693
1880,1445.36
2000,1446.693
2240,1449.027
1920,1449.36
2040,1450.027
1560,1451.027
2480,1452.027
2200,1452.694
2280,1453.027
1960,1453.361
1760,1453.694
2400,1454.694
1560,1455.694
1800,1456.361
2440,1456.694
1640,1456.694
2520,1456.694
1680,1458.028
2000,1459.695
2200,1461.028
1600,1461.695
2040,1462.362
1840,1463.029
2280,1463.029
2080,1464.362
2320,1465.029
2480,1465.696
2040,1467.696
2040,1468.696
2040,1469.363
2080,1470.696
2520,1471.363
2120,1472.696
2080,1473.697
1880,1474.697
2240,1475.03
2320,1475.697
2360,1475.697
2280,1477.03
2080,1477.364
2240,1478.697
2120,1479.364
1760,1480.031
1600,1481.031
1800,1482.031
1680,1483.031
2560,1483.364
1640,1484.365
2560,1485.031
1920,1486.031
1720,1486.698
2480,1488.365
1640,1489.032
1760,1490.699
1640,1491.699
1680,1493.699
2520,1494.366
2360,1496.366
2400,1498.366
2120,1499.7
1840,1500.7
2280,1501.7
2320,1503.7
1680,1508.367
2160,1510.368
1880,1512.368
2080,1512.701
2200,1513.035
1720,1514.702
2240,1515.702
2160,1518.035
2360,1518.702
1960,1518.702
2560,1519.369
2120,1524.036
1720,1525.703
2440,1526.703
2200,1528.036
1720,1528.37
1760,1528.37
2400,1530.037
2120,1530.037
1760,1530.37
2160,1532.037
2240,1532.704
2440,1533.37
2480,1533.37
2160,1534.037
2160,1534.371
2200,1537.038
2600,1539.705
1920,1539.705
1800,1541.038
2200,1542.038
1760,1542.705
2240,1543.038
2240,1544.038
1840,1546.705
2000,1549.039
2520,1549.372
1800,1551.039
2040,1551.039
2280,1551.373
1680,1553.04
2600,1553.706
2280,1554.04
2280,1559.374
2400,1563.374
2200,1563.374
2560,1563.708
1800,1564.374
2640,1565.041
2440,1566.708
2600,1567.708
2320,1568.041
2320,1569.708
2240,1570.042
2360,1570.042
2640,1570.375
2320,1571.042
2680,1572.375
1840,1573.042
2680,1573.709
2280,1573.709
1960,1574.042
2360,1580.376
1840,1582.71
2400,1585.043
2640,1585.71
2320,1587.044
2000,1587.377
1880,1587.71
1840,1588.377
2280,1588.711
1880,1589.377
1880,1590.711
2080,1591.711
1720,1592.044
2440,1594.045
1920,1594.711
1880,1595.045
1960,1596.712
2480,1598.045
2120,1598.378
2720,1602.046
2040,1602.046
2720,1602.712
2160,1604.713
2200,1606.713
1920,1606.713
2760,1607.38
2360,1609.046
2480,1609.38
2080,1611.38
2800,1612.047
2600,1613.38
2480,1613.714
2840,1614.047
2320,1614.38
2640,1615.38
2520,1615.714
2360,1617.047
1920,1618.047
2880,1620.048
1920,1623.048
2400,1624.048
1960,1625.715
1960,1627.715
2520,1629.049
1960,1630.382
2400,1631.716
2240,1632.383
2280,1634.383
2560,1635.05
2920,1635.383
1800,1635.383
2680,1635.716
2560,1637.05
2960,1637.383
2720,1638.383
2320,1638.383
2120,1639.05
1840,1639.383
2760,1640.384
2360,1640.384
1880,1641.384
2520,1642.05
2000,1642.384
2040,1644.384
2760,1645.051
3000,1648.051
2000,1648.385
1920,1648.718
3040,1650.051
2800,1650.385
1960,1651.385
2680,1651.718
3080,1652.052
2840,1652.385
2160,1653.052
2400,1655.052
2200,1655.052
2600,1655.052
2000,1656.385
2640,1657.052
2240,1657.052
2000,1658.719
2600,1659.052
2440,1659.386
2400,1661.386
2360,1662.386
1760,1662.72
2440,1662.72
2440,1665.053
2000,1665.72
2720,1666.053
2480,1666.72
2440,1666.72
2480,1667.053
2880,1667.053
2400,1667.387
2640,1667.72
2480,1668.054
2040,1668.387
2440,1669.387
2320,1669.72
2680,1669.72
2760,1670.054
2480,1672.054
2080,1674.054
2520,1674.054
2920,1675.054
2280,1675.388
2680,1676.388
2320,1678.722
2360,1679.055
2960,1679.055
2120,1681.389
3000,1681.722
2040,1684.056
2720,1684.389
2560,1688.389
2160,1688.723
2800,1688.723
2480,1688.723
2080,1688.723
2040,1689.056
2760,1689.723
2080,1691.056
2200,1691.39
2800,1692.39
2400,1692.723
2120,1693.057
2120,1694.724
2440,1694.724
2360,1695.39
2600,1697.391
2560,1698.724
2480,1698.724
2520,1701.391
2160,1701.391
2160,1701.724
2520,1702.391
2240,1702.391
2200,1704.058
2640,1704.058
2680,1706.058
3120,1706.392
2840,1707.392
2040,1708.725
2880,1709.392
2920,1713.392
2560,1714.726
1800,1715.059
2200,1715.059
2520,1715.726
2520,1716.059
3040,1718.06
2840,1718.06
1840,1718.393
2280,1721.393
2400,1721.393
2080,1723.06
2560,1723.727
2120,1725.061
2600,1725.394
3080,1725.394
2240,1726.394
2720,1727.728
2440,1728.728
2280,1729.061
3160,1729.728
2240,1730.061
2760,1730.395
2880,1730.728
2280,1732.061
2160,1732.061
2920,1732.728
2640,1732.728
2800,1733.062
2560,1734.062
3120,1734.062
2600,1734.395
2680,1734.728
2320,1735.395
2600,1735.395
2480,1736.062
2600,1738.062
2320,1738.396
2640,1738.396
2360,1740.396
3160,1742.063
2320,1742.729
2800,1743.396
2400,1745.063
2960,1745.396
2720,1746.396
2520,1746.73
3000,1750.064
1880,1751.397
2960,1752.397
3200,1752.397
2640,1753.064
2640,1753.397
2520,1753.397
3240,1754.397
2840,1754.731
2680,1755.398
2440,1758.065
2560,1759.065
2840,1759.398
2200,1759.398
1920,1760.398
3200,1760.732
2720,1761.732
2760,1761.732
2560,1762.398
3240,1762.732
2680,1764.065
2240,1764.065
2560,1764.065
2600,1764.399
3040,1765.065
2720,1766.066
2640,1766.399
2800,1769.733
2600,1769.733
2600,1770.066
2360,1771.066
2640,1772.066
2880,1772.733
2480,1772.733
3280,1772.733
2520,1774.733
3320,1775.4
3080,1777.067
2760,1778.4
2880,1778.734
2920,1781.401
2400,1781.734
1960,1783.068
2960,1783.401
2680,1786.735
3360,1787.401
2920,1787.401
2720,1788.735
2720,1789.068
2760,1791.069
2960,1791.402
2800,1794.402
3000,1794.736
2840,1796.069
2000,1797.069
2760,1799.403
3120,1800.07
2880,1800.07
2840,1801.07
2640,1802.737
2800,1805.404
3000,1806.404
2080,1806.404
2440,1807.071
2920,1808.737
2360,1808.737
2280,1809.071
3040,1809.404
2840,1809.404
2480,1809.738
3040,1811.071
2680,1812.071
2800,1812.071
3080,1813.071
2320,1813.071
2880,1814.071
2040,1814.405
2520,1814.405
2680,1815.072
3080,1815.405
3400,1816.072
2560,1816.405
2880,1816.738
2120,1817.072
2360,1818.072
2840,1818.405
2680,1819.405
3160,1820.072
3120,1820.739
2920,1820.739
2880,1821.072
2160,1821.072
2720,1821.406
3120,1822.072
2080,1822.406
2720,1822.739
2400,1823.073
2600,1823.739
2120,1824.406
3440,1827.74
2760,1828.073
3200,1828.74
3160,1829.407
3280,1829.407
2800,1830.073
2640,1831.073
3160,1831.407
3480,1831.74
2760,1833.407
2960,1836.074
3200,1838.741
3240,1839.408
2920,1840.075
2160,1840.408
2800,1841.408
3320,1842.075
2680,1842.408
2840,1843.408
2440,1843.408
3000,1843.742
2200,1844.408
3000,1845.409
3240,1845.409
2880,1846.075
2240,1846.409
2560,1846.742
3040,1847.409
2960,1847.409
2480,1848.076
3200,1848.076
3280,1848.409
2840,1850.076
2520,1850.076
3360,1850.076
3280,1850.743
2720,1851.743
3040,1851.743
3400,1852.076
2560,1852.076
2400,1853.076
3320,1853.076
2760,1853.743
2600,1854.076
3080,1857.41
2440,1857.743
2640,1858.744
3440,1859.077
3240,1859.41
2760,1859.744
2880,1860.41
2720,1861.077
3080,1861.411
3480,1863.077
2920,1864.078
2280,1865.078
3320,1865.078
2920,1865.744
2960,1866.078
2920,1867.078
2480,1868.411
3520,1868.411
2960,1869.745
3560,1870.412
3520,1870.745
3360,1871.412
3360,1871.745
2800,1872.745
2680,1874.079
3400,1874.412
2320,1875.746
2720,1876.079
3560,1877.412
3120,1878.079
3440,1878.413
3120,1879.079
3600,1879.413
2520,1880.079
3400,1880.079
2960,1880.413
3480,1881.08
3600,1881.08
3640,1881.413
3000,1882.413
2360,1882.746
3160,1883.413
2800,1887.747
2400,1888.08
2760,1888.747
3280,1889.414
3000,1889.747
3040,1890.414
3680,1891.081
3040,1891.748
3520,1891.748
3160,1892.414
2600,1893.414
2840,1893.414
3000,1895.081
2880,1895.415
3560,1896.081
3440,1897.415
3720,1897.748
3600,1898.082
2560,1898.082
2440,1898.748
3040,1899.082
2840,1899.749
3640,1900.082
3080,1900.415
3200,1900.749
2800,1900.749
3760,1901.082
2960,1901.082
2880,1901.749
3000,1901.749
3320,1902.749
2840,1902.749
3800,1903.082
2920,1904.082
2920,1905.749
2760,1906.083
3480,1906.416
2600,1907.416
2640,1909.416
3080,1909.75
3080,1910.083
3360,1913.083
2680,1914.084
3240,1914.417
3400,1915.084
3640,1916.417
2200,1917.084
2720,1917.084
3280,1918.417
2960,1918.751
3000,1919.418
3120,1919.751
2800,1920.084
3120,1920.418
3680,1922.418
3320,1922.418
3040,1922.751
2840,1922.751
3120,1925.752
2960,1927.085
2480,1927.085
3520,1929.085
2880,1929.419
2880,1930.086
3160,1930.419
3160,1932.086
3200,1932.419
3160,1932.419
3200,1934.086
3680,1936.086
3440,1936.42
3720,1938.087
3480,1938.42
3560,1939.087
3240,1939.42
3200,1939.753
3760,1940.087
3360,1941.087
2920,1942.087
3800,1942.087
3200,1942.42
3000,1942.42
3240,1942.42
2920,1943.087
3080,1943.421
3040,1943.421
2960,1944.087
3280,1945.421
3400,1945.754
3280,1946.421
2760,1946.754
2240,1947.421
3720,1947.421
2640,1948.088
3080,1948.088
3320,1949.421
3760,1949.421
3520,1949.755
3120,1950.088
3360,1951.422
3000,1952.088
3120,1952.422
3000,1952.755
3240,1953.755
3440,1954.422
2960,1954.422
3320,1954.422
3040,1954.755
3240,1955.089
2280,1956.089
3800,1957.756
2800,1958.089
2320,1958.089
3280,1958.422
2840,1960.089
3840,1960.423
3480,1961.756
2880,1962.089
3000,1963.09
3040,1965.757
3160,1966.423
3200,1968.424
2920,1969.424
3160,1969.757
3520,1970.424
3560,1975.091
2960,1975.424
3200,1975.758
3360,1976.425
2680,1978.425
3240,1979.758
3880,1980.092
3400,1980.425
3000,1980.758
2520,1983.092
3040,1983.425
3440,1984.426
3080,1984.759
3600,1986.092
3480,1987.093
3240,1987.759
2560,1989.093
3280,1991.76
3640,1992.76
3280,1993.76
3520,1994.427
3560,1996.427
3320,1996.427
2600,1997.094
3040,1997.094
3920,1998.761
2640,1999.094
3840,1999.427
3320,1999.761
3600,1999.761
3080,1999.761
3120,2000.094
3360,2000.427
3080,2001.428
3120,2001.761
3680,2006.762
3960,2007.428
2360,2007.428
3720,2008.762
3160,2008.762
4000,2009.429
3880,2010.095
3120,2010.095
3200,2010.762
3600,2011.429
3560,2011.429
2400,2012.096
2680,2013.429
3280,2013.429
3920,2014.763
3320,2015.429
3760,2015.429
2720,2016.763
3600,2017.43
3400,2017.763
3360,2018.763
3160,2018.763
2440,2019.43
3320,2019.43
3800,2020.097
3440,2020.43
2760,2020.763
3400,2020.763
3640,2021.097
2480,2021.43
3360,2021.43
2720,2024.097
3440,2024.764
3840,2025.431
3640,2025.764
3040,2026.764
3680,2027.764
3680,2029.098
2520,2030.431
3480,2031.098
3400,2031.431
3080,2031.431
3720,2032.431
2800,2034.765
3440,2035.432
2560,2035.765
3960,2037.432
3480,2037.432
3480,2037.432
3120,2037.432
3080,2038.766
3520,2042.099
3520,2043.099
3720,2046.433
3400,2046.766
3120,2047.433
3880,2048.766
3160,2049.433
3360,2050.099
3160,2050.099
3200,2050.099
3760,2050.433
3440,2052.765
3760,2052.765
3240,2053.432
4000,2053.765
3800,2054.432
3280,2055.431
3840,2056.431
2760,2056.764
3240,2057.431
3280,2059.43
2800,2060.097
3480,2060.097
3400,2060.43
3560,2062.43
3320,2062.763
4040,2063.763
4040,2064.096
3360,2064.762
3200,2065.096
2840,2065.429
2600,2067.095
2880,2067.428
3520,2068.095
2640,2069.095
3560,2069.095
3400,2069.428
3160,2071.427
3600,2071.761
4080,2072.76
3600,2074.427
2840,2074.427
3920,2074.427
3640,2076.426
3440,2076.426
4120,2076.76
3240,2077.759
3880,2083.758
3520,2084.091
3800,2085.757
3560,2086.091
3280,2086.424
2680,2087.09
3640,2087.09
3840,2087.424
3200,2087.424
3600,2088.09
2880,2088.09
3920,2088.423
3440,2088.423
2720,2089.09
3640,2090.09
3320,2091.756
3960,2094.089
3240,2094.089
3880,2094.755
3280,2096.088
3840,2097.088
2760,2097.754
3360,2097.754
3920,2099.421
3560,2099.754
3480,2099.754
3960,2100.42
3960,2101.42
3480,2101.753
3880,2104.419
4000,2106.086
3400,2106.419
4000,2109.085
3640,2112.084
4040,2112.084
3600,2113.084
3680,2113.75
4080,2114.084
3640,2115.083
4120,2116.083
4160,2117.083
2920,2117.416
3520,2117.75
4040,2118.083
2800,2118.416
3920,2118.416
4080,2120.082
3960,2120.416
2840,2122.415
2960,2123.415
3560,2125.081
4160,2126.414
2880,2126.414
4120,2126.414
3680,2126.747
3720,2128.747
3520,2130.08
3600,2130.413
4200,2131.08
3640,2132.413
4160,2132.413
4200,2133.079
3680,2134.412
4000,2134.745
3000,2135.412
2920,2136.078
3760,2136.412
3680,2137.411
2960,2138.078
3720,2139.411
4040,2139.411
3000,2140.077
4080,2141.077
3760,2142.077
4120,2143.077
4200,2146.076
3800,2147.076
4000,2147.409
3040,2148.409
2920,2149.075
