Damage,Time
40,5.218762
80,6.717331
40,6.797443
80,6.839473
120,8.218631
120,9.159096
160,9.738032
160,11.07798
200,11.09675
200,13.19806
240,13.31789
280,13.379
240,14.87942
320,15.8194
280,16.79775
360,18.17864
320,18.2779
360,19.85891
400,19.89736
440,21.69842
400,21.81976
440,21.8392
480,24.11841
480,26.55804
520,27.87771
520,28.19878
560,29.67927
560,30.01908
600,30.07886
600,31.31999
640,34.17939
680,34.19966
640,35.17999
720,36.63893
760,36.67837
680,36.91837
720,38.45901
800,38.8371
760,40.05846
840,41.57834
800,41.9384
840,43.41802
880,43.85821
920,43.97938
880,44.85893
920,44.91953
960,46.318
960,48.33874
1000,51.29779
1000,51.4
1040,51.47735
1080,52.8999
1120,53.01856
1160,54.3995
1200,54.51897
1240,56.27831
1040,56.55746
1280,58.17691
1320,59.69711
1080,60.09784
1120,60.09784
1360,61.47755
1400,61.55777
1160,61.83933
1440,65.31716
1200,66.25662
1480,66.95921
1240,68.01925
1520,68.47762
1560,69.97668
1280,72.29801
1320,72.39835
