Damage,Time
1560,2244.052
1840,2245.718
1800,2246.385
1600,2247.385
1560,2248.384
1440,2251.717
1720,2252.717
1480,2253.716
1640,2257.049
1600,2257.049
1640,2257.382
1320,2258.049
1640,2258.382
1600,2262.048
1640,2265.713
1880,2267.713
1680,2273.378
1680,2275.044
1640,2275.044
1640,2276.711
1920,2281.376
1680,2282.043
1360,2283.042
1680,2285.375
1520,2285.708
1680,2288.041
1600,2289.708
1760,2292.374
1280,2294.373
1320,2296.373
1680,2307.703
1840,2310.702
1640,2311.702
1400,2312.035
1640,2317.034
1720,2319.034
1760,2328.365
1640,2328.698
1440,2329.031
1640,2330.031
1680,2332.697
1800,2333.03
1680,2334.03
1480,2335.03
1680,2335.03
1720,2335.363
1680,2336.696
1720,2337.029
1760,2337.363
1800,2340.029
1720,2340.695
1720,2349.36
1520,2350.359
1440,2351.692
1840,2352.026
1760,2352.692
1720,2354.358
1720,2354.358
1800,2354.692
1880,2355.025
1360,2356.691
1960,2357.691
1760,2359.69
1720,2364.023
1840,2364.689
1760,2365.022
1760,2367.355
1720,2368.688
1560,2369.688
1920,2375.02
1480,2379.019
1400,2380.685
1760,2382.685
1680,2385.018
1760,2391.016
1720,2393.016
1880,2394.015
1760,2405.013
1440,2407.345
1840,2411.344
1760,2413.011
1800,2415.677
1800,2419.009
1920,2425.341
1840,2425.674
1480,2427.674
1720,2430.007
1800,2430.34
2160,2432.339
1760,2432.673
1880,2434.006
1800,2436.338
1600,2438.005
1960,2439.671
1640,2440.004
1520,2440.004
1840,2441.004
1920,2446.669
2000,2449.002
1800,2453.334
1960,2453.667
1840,2456
1800,2457.333
1840,2458
2200,2460.333
1800,2465.665
1880,2472.33
2240,2472.663
1880,2477.995
1840,2480.994
1880,2484.993
2000,2487.326
2040,2490.992
1880,2491.991
2280,2496.99
2040,2503.322
1960,2504.322
1880,2508.321
1920,2509.654
1840,2511.987
1840,2518.985
1800,2525.317
1920,2527.983
1960,2528.316
1560,2530.982
1880,2531.982
1920,2534.648
2080,2535.314
2000,2541.313
2000,2543.646
1560,2544.645
1960,2545.312
1880,2545.978
1680,2545.978
2040,2547.311
1520,2550.311
2000,2550.311
1600,2551.977
1800,2552.643
2040,2554.31
1600,2554.643
1840,2555.309
1560,2555.643
1920,2559.975
2080,2561.308
1640,2562.641
1920,2565.307
1600,2565.64
2080,2568.973
2080,2572.305
1880,2573.638
1840,2575.638
1920,2575.971
1920,2576.971
1640,2576.971
1680,2578.304
2120,2579.637
1960,2581.969
1880,2582.303
1640,2588.635
2160,2589.968
1960,2589.968
2120,2591.967
1720,2598.965
1920,2602.631
1960,2607.297
1680,2609.963
2000,2610.296
1680,2611.629
1720,2614.295
1880,2618.294
2200,2618.96
2000,2619.627
2160,2619.96
2120,2620.627
1920,2620.96
2200,2622.626
2160,2623.293
1720,2623.959
2040,2625.625
2000,2627.625
2080,2628.292
2040,2628.958
2200,2628.958
1720,2633.957
1760,2634.623
2120,2635.29
2240,2638.956
2160,2639.289
1800,2643.288
2080,2646.62
2320,2647.287
2280,2649.62
1760,2650.619
1960,2654.952
1800,2655.285
2040,2657.618
1960,2658.951
1840,2661.95
2320,2665.949
1760,2667.615
2040,2670.615
2000,2670.948
2360,2673.614
1960,2674.614
2040,2674.947
1840,2674.947
1960,2675.613
2400,2676.28
2240,2676.28
1920,2677.613
2120,2680.279
2000,2681.279
1840,2686.277
1880,2686.611
2080,2689.277
2000,2691.276
2000,2693.276
2280,2697.941
2040,2698.608
1880,2698.941
1760,2699.607
2120,2702.607
2440,2703.273
2080,2703.606
2160,2705.273
2120,2706.272
2080,2708.605
1800,2708.938
2120,2710.938
2040,2712.604
2040,2712.938
1840,2713.604
2320,2714.271
2200,2717.936
1800,2718.27
2120,2719.936
2160,2720.936
2000,2721.602
2360,2723.602
2240,2733.266
1880,2734.932
2200,2735.932
2160,2736.598
1960,2737.265
1920,2740.931
2240,2741.264
2000,2743.597
2280,2743.93
2200,2744.93
2240,2746.929
2320,2752.928
1920,2753.927
2040,2756.26
1960,2756.594
2000,2758.593
2280,2760.926
2080,2774.256
2400,2782.254
1840,2782.587
2160,2784.587
2440,2787.586
2080,2787.919
2240,2791.585
1960,2796.25
2040,2796.917
2280,2796.917
2080,2801.916
2080,2803.582
2200,2804.915
2200,2805.248
2360,2806.915
2280,2808.914
2400,2810.247
2360,2814.246
1880,2819.245
2120,2821.578
2320,2822.911
2040,2828.243
2080,2829.242
2320,2831.575
2440,2834.241
2480,2835.574
2400,2837.574
2120,2841.573
2120,2845.905
2240,2847.238
2480,2847.905
1920,2849.904
2160,2851.57
2520,2852.237
2240,2852.903
2160,2855.903
2520,2856.902
2080,2862.901
2280,2863.234
2320,2866.567
2280,2867.566
1920,2871.899
2480,2874.565
2440,2874.565
2160,2875.231
1960,2879.897
2000,2883.896
2320,2884.562
2200,2886.229
1960,2887.228
2560,2887.562
2000,2889.894
2560,2892.56
2480,2893.893
2200,2897.559
2040,2904.891
2520,2906.89
2600,2914.555
2600,2919.887
2360,2920.887
2000,2921.886
2200,2925.552
2240,2925.552
2360,2929.218
2040,2934.55
2280,2935.55
2080,2936.55
2400,2938.549
2080,2941.548
2640,2949.546
2520,2952.879
2440,2953.212
2120,2956.211
2360,2956.545
2320,2957.878
2240,2961.21
2120,2963.876
2160,2964.876
2360,2965.209
2400,2966.209
2640,2967.209
2400,2969.208
2400,2969.875
2120,2971.208
2440,2971.874
2680,2973.541
2200,2974.207
2560,2976.207
2240,2976.873
2480,2979.539
2160,2982.205
2040,2986.871
2200,2987.87
2160,2990.203
2080,2995.202
2280,2995.535
2240,2995.868
2720,2996.202
2320,2997.201
2120,2999.201
2440,3005.199
2120,3005.866
2360,3011.198
2160,3014.197
2240,3020.529
2280,3022.529
2520,3028.86
2160,3029.527
2480,3032.193
2760,3034.526
2280,3036.192
2440,3041.857
2280,3043.19
2200,3043.523
2360,3048.855
2400,3051.521
2120,3053.521
2440,3054.188
1880,3054.854
2160,3056.187
2480,3056.854
2520,3059.853
2160,3063.519
2200,3063.519
2240,3066.185
2680,3067.851
2800,3072.85
2560,3074.516
2240,3076.182
2320,3080.848
1920,3081.514
2360,3084.18
2560,3087.513
2400,3088.846
2840,3089.179
2280,3089.512
2200,3091.178
2280,3093.178
2240,3093.844
2480,3094.178
2560,3096.51
2320,3097.51
1960,3099.51
2320,3105.842
2400,3108.841
2320,3109.174
2320,3109.507
2880,3111.507
2720,3111.84
2360,3112.507
2200,3114.506
2400,3121.838
2280,3121.838
2000,3122.504
2040,3125.17
2320,3126.17
2440,3131.502
2520,3131.835
2920,3134.834
2600,3137.834
2640,3140.5
2760,3145.165
2360,3146.498
2360,3147.165
2080,3149.831
2680,3152.83
2240,3152.83
2360,3153.163
2600,3156.829
2600,3157.162
2480,3157.829
2440,3159.495
2520,3161.161
2120,3161.495
2960,3161.828
2360,3170.159
2400,3173.825
2480,3176.158
2280,3176.824
2440,3179.823
2640,3181.823
2520,3186.155
2560,3190.488
3000,3191.154
2480,3192.154
2480,3194.487
2680,3194.487
2800,3195.153
2560,3195.486
2520,3195.486
2320,3197.486
2400,3198.819
2560,3204.817
2600,3207.15
2840,3208.15
2640,3210.483
2400,3211.149
2880,3212.482
2600,3216.481
2640,3220.813
2560,3223.479
3040,3224.813
2720,3226.479
2520,3226.812
2320,3228.812
2760,3229.145
2600,3231.478
2440,3232.477
2680,3234.81
2360,3236.143
2400,3237.143
2720,3239.809
2440,3244.141
2720,3244.141
2400,3245.807
2600,3246.807
2480,3247.807
2520,3249.806
2600,3249.806
2560,3253.472
2760,3253.472
2440,3254.472
2200,3258.471
2760,3260.804
2800,3261.47
2240,3261.803
2640,3267.469
2640,3268.802
2360,3271.468
2680,3271.468
2440,3272.801
2640,3274.467
2400,3281.132
2800,3286.464
2160,3289.797
2480,3291.796
2520,3301.794
2840,3302.46
2680,3305.459
2280,3306.126
2480,3308.459
2440,3308.792
2920,3310.125
2640,3310.458
2320,3312.125
2720,3313.791
2560,3313.791
2560,3314.791
2760,3316.457
2600,3316.457
3080,3317.123
2600,3318.456
2680,3318.456
2640,3321.122
2480,3322.789
2360,3324.122
2520,3325.455
2560,3327.787
2880,3331.12
2480,3332.12
2680,3338.118
2200,3339.784
2800,3346.449
2720,3347.116
2760,3350.448
2800,3353.115
2720,3353.781
2960,3354.114
2240,3354.448
2400,3355.447
2440,3364.112
2600,3366.778
2520,3367.111
2280,3367.444
2680,3368.111
2640,3369.444
2840,3377.109
3120,3381.441
2760,3381.774
2840,3382.107
2800,3385.44
2880,3385.773
3160,3387.106
2720,3387.106
2800,3388.106
2840,3388.106
2880,3388.439
2480,3389.106
2560,3389.106
2760,3395.104
2920,3395.438
2840,3403.769
2440,3405.768
2920,3407.101
2960,3408.101
3000,3410.767
3040,3413.433
2480,3414.766
2600,3415.433
2520,3415.766
2960,3418.099
2520,3419.765
2520,3422.098
2320,3425.097
2560,3427.096
2600,3427.43
2360,3427.763
2680,3427.763
2920,3428.096
2720,3429.762
2720,3430.096
2400,3430.429
2680,3430.429
2880,3431.095
2440,3432.428
2920,3433.761
2640,3433.761
2960,3434.761
2640,3435.094
2960,3436.427
3000,3439.094
2680,3442.093
2840,3443.093
2760,3444.426
2720,3445.092
2480,3445.425
3000,3445.759
2760,3447.758
2880,3449.424
2800,3450.424
3000,3450.757
2920,3451.424
3200,3456.423
2880,3458.089
3240,3459.755
2800,3461.088
2600,3477.751
2640,3483.416
2760,3485.082
2720,3486.415
2800,3487.082
2640,3488.748
2520,3492.414
2520,3492.747
3040,3494.747
2560,3494.747
2760,3496.746
2600,3496.746
3040,3497.079
2680,3502.745
3080,3504.744
2720,3504.744
2840,3505.411
3080,3508.743
2680,3509.41
2840,3509.41
2800,3510.409
2720,3514.075
2760,3516.741
2800,3520.074
2760,3521.073
2680,3521.073
3120,3521.407
3280,3522.74
2880,3527.739
2840,3530.071
3160,3533.071
2880,3534.07
2800,3534.07
2800,3535.07
2840,3535.07
2920,3536.736
3320,3538.403
2840,3538.736
3000,3540.735
2560,3544.068
3080,3545.068
3360,3546.401
3200,3548.4
2960,3548.4
3400,3549.733
2880,3552.399
2600,3555.398
2640,3558.064
3120,3560.064
2720,3560.064
2680,3560.73
2920,3561.397
2640,3562.397
2880,3563.73
3440,3565.396
2760,3566.729
2840,3567.729
2720,3568.062
2560,3569.062
3000,3575.394
2920,3575.727
2760,3577.726
2680,3578.393
2840,3579.059
2880,3580.059
2720,3581.725
3240,3581.725
3040,3581.725
2960,3583.058
2800,3583.058
3080,3584.391
2840,3585.724
3120,3587.724
2920,3592.723
3160,3593.722
2960,3596.055
3120,3605.053
2880,3605.719
2920,3607.719
3160,3609.385
2960,3610.385
3000,3613.051
2960,3613.051
3000,3615.717
3040,3616.05
3480,3621.382
2880,3623.715
2920,3624.048
2880,3624.715
2960,3628.714
3200,3629.714
2600,3632.713
2560,3635.712
2640,3638.045
3040,3638.378
3080,3640.378
3280,3641.044
2920,3643.044
3320,3643.71
2920,3646.043
3360,3646.376
3000,3647.709
3400,3648.376
3200,3649.709
3240,3650.042
3040,3650.375
3280,3653.375
2600,3657.04
3000,3657.374
3000,3658.707
2960,3660.04
3040,3661.373
3080,3663.372
3520,3664.039
3560,3666.038
3080,3667.371
2760,3668.371
2800,3668.704
3000,3671.37
3120,3672.703
3240,3673.036
2680,3674.703
2960,3675.036
3160,3675.369
3080,3677.702
3600,3678.035
3160,3678.368
3120,3678.702
3200,3685.367
2960,3685.7
3040,3687.366
3000,3688.366
3120,3690.032
3280,3691.698
3440,3693.031
3160,3695.364
2720,3699.03
3000,3704.362
3040,3705.029
3040,3707.028
3320,3707.361
3160,3713.36
2920,3715.693
3200,3716.026
2960,3718.359
2800,3729.356
3200,3733.688
3080,3734.355
3640,3735.021
2840,3737.021
3360,3737.021
2760,3738.021
3240,3738.354
3320,3738.687
3200,3740.687
3080,3743.686
2840,3753.683
3680,3756.349
2880,3758.682
3720,3759.015
3040,3759.682
3240,3760.682
3360,3762.015
3280,3762.681
2640,3765.014
3120,3767.013
3000,3771.679
3240,3774.678
3040,3776.011
3080,3782.676
2680,3782.676
2920,3783.01
3120,3788.675
3280,3789.008
3040,3790.008
2880,3791.008
3480,3791.008
3400,3791.341
2920,3793.674
3080,3794.673
3080,3796.006
2960,3796.34
3280,3797.006
3120,3802.005
3440,3803.338
3760,3809.003
3480,3810.336
3400,3812.669
3000,3815.002
3320,3816.001
3520,3817.668
3160,3819.334
3080,3820.334
3240,3822.667
3160,3824
3040,3824.333
3120,3824.999
3160,3826.332
3120,3826.999
3160,3829.665
3280,3834.997
2720,3834.997
3520,3836.663
3360,3838.329
3440,3840.329
3120,3845.994
3320,3847.327
2960,3847.994
3160,3848.327
3400,3848.327
3200,3850.993
3120,3853.659
3040,3855.325
3320,3857.991
2760,3857.991
3560,3861.99
3160,3862.99
3600,3864.656
3360,3867.656
3360,3871.655
3440,3873.321
2800,3873.987
3000,3876.32
3200,3878.986
3640,3878.986
3560,3879.653
3240,3880.986
3240,3884.318
3600,3888.984
3200,3888.984
3200,3891.65
3080,3892.316
3640,3893.982
3240,3894.316
3080,3894.982
3280,3895.315
3320,3897.981
2800,3905.646
3800,3907.313
3680,3908.312
3200,3910.645
2840,3910.978
3680,3910.978
3720,3911.645
3320,3914.977
3400,3915.977
3760,3917.643
3040,3917.977
3400,3918.31
3240,3918.976
3360,3919.31
3280,3922.309
2840,3923.309
3320,3924.308
3080,3924.975
3240,3925.975
3400,3926.641
3360,3927.641
3840,3928.307
3280,3929.307
3440,3930.973
3120,3931.973
3120,3932.306
3480,3934.306
3360,3934.972
3520,3936.972
3400,3941.304
3800,3944.303
3320,3944.303
3480,3945.303
3440,3947.636
3480,3950.302
3400,3950.635
3560,3951.302
3480,3952.635
3120,3952.635
3360,3952.968
3440,3953.968
2880,3954.301
3600,3954.968
3840,3959.633
3440,3960.633
3720,3961.633
3640,3961.966
2880,3962.299
3480,3963.299
3680,3964.632
3400,3966.631
3440,3969.297
3520,3972.63
3480,3973.296
2920,3973.63
3160,3974.629
3560,3975.296
3200,3977.295
3240,3979.961
3160,3983.294
3160,3984.294
3520,3985.293
3880,3988.626
3520,3988.626
3880,3989.626
3720,3990.959
3160,3992.958
3600,3995.291
3520,3997.291
3560,3997.291
3200,3998.957
3240,4006.955
3520,4010.954
3560,4025.284
3760,4028.283
3200,4028.949
3920,4036.281
3280,4038.281
3600,4041.946
2920,4045.612
3640,4048.945
3600,4050.611
2960,4053.61
3640,4056.609
3440,4060.275
3680,4062.608
3480,4064.274
3760,4064.941
2960,4065.607
3680,4066.607
3800,4066.94
3800,4069.939
3560,4070.939
3280,4070.939
3640,4071.939
3280,4072.272
3000,4072.939
3720,4073.938
3840,4074.938
3040,4075.605
3960,4076.938
3560,4078.604
3920,4080.27
3880,4080.27
3760,4081.603
3320,4087.269
3800,4087.602
3520,4088.602
3920,4089.601
3840,4089.601
3000,4090.601
3960,4092.267
3720,4094.6
3240,4095.933
3480,4104.604
3200,4106.271
3360,4107.605
4000,4108.272
3400,4110.273
3040,4113.275
3080,4113.942
3320,4114.942
3240,4115.609
3600,4116.61
3600,4117.277
3360,4117.61
3400,4120.278
3640,4122.279
3680,4124.28
3280,4125.614
3320,4127.615
3280,4127.949
3320,4131.284
3680,4132.618
3200,4133.285
3360,4141.956
3400,4144.624
3760,4145.291
3440,4145.291
3440,4145.958
3320,4146.958
3120,4146.958
3480,4147.958
3520,4150.626
3360,4151.627
3160,4151.627
3720,4152.294
3480,4155.962
3760,4155.962
3080,4159.631
3800,4161.298
3400,4161.965
3440,4164.633
3520,4164.633
3960,4166.301
3240,4167.635
3120,4170.97
3720,4171.303
3760,4173.304
3880,4174.305
4000,4174.972
3800,4175.305
3520,4175.305
3560,4176.973
3280,4177.306
3920,4180.308
3960,4182.976
3320,4184.643
3560,4186.311
3440,4186.978
3600,4188.312
3480,4192.98
3480,4195.982
3560,4197.649
3840,4203.986
3640,4204.653
3840,4206.654
3560,4208.321
3600,4213.657
3640,4214.658
3680,4217.326
3520,4217.659
3600,4218.326
3360,4219.327
3640,4224.663
3280,4225.663
