Damage,Time
1160,1347.681
1080,1349.681
1120,1353.015
1200,1356.682
1520,1357.016
1360,1357.349
1720,1359.016
1320,1359.349
1320,1359.683
1480,1361.016
1360,1361.349
1240,1361.349
1280,1363.016
1240,1364.016
1120,1364.016
1120,1366.017
1040,1366.35
1440,1367.35
1080,1368.35
1120,1370.351
1520,1371.684
1560,1375.018
1160,1375.685
1400,1376.018
1600,1377.685
1440,1378.018
1760,1378.685
1160,1379.685
1200,1381.685
1480,1382.685
1280,1383.019
1680,1384.686
1800,1386.019
1200,1386.353
1840,1388.019
1160,1389.02
1320,1389.02
1200,1391.02
1240,1391.687
1160,1392.353
960,1393.02
1520,1396.687
1280,1397.354
1240,1398.021
1240,1398.354
1640,1402.688
1200,1404.021
1560,1406.688
1240,1410.022
1480,1413.022
1720,1413.022
1680,1414.023
1240,1414.356
1280,1415.356
1360,1415.689
1200,1415.689
1280,1416.023
1560,1416.69
1400,1416.69
1520,1417.69
1160,1418.356
1240,1418.356
1280,1420.69
1400,1421.69
1440,1423.69
1560,1425.024
1280,1426.024
1760,1426.357
1480,1428.358
1320,1428.691
1600,1436.359
1240,1436.692
1320,1437.692
1360,1439.692
1880,1441.693
1920,1443.693
1720,1444.693
1280,1445.36
1320,1449.36
1960,1449.694
1440,1450.36
2000,1451.694
1320,1452.027
1200,1453.027
1760,1454.027
1240,1455.694
1280,1456.028
1320,1457.028
1120,1459.361
1360,1460.028
1400,1462.695
1800,1463.695
1640,1464.695
1480,1466.362
1400,1467.362
1440,1468.696
1320,1470.363
1480,1470.696
1600,1470.696
2040,1470.696
1280,1472.03
1360,1472.696
1160,1474.03
1240,1474.697
1320,1475.363
1360,1477.364
1360,1477.364
1320,1477.364
1360,1478.697
1600,1480.031
1520,1480.697
1280,1481.364
1640,1482.698
1680,1482.698
1280,1483.031
1280,1483.364
1400,1484.031
1200,1484.031
1560,1485.365
1400,1485.698
1400,1485.698
1360,1486.031
1320,1489.032
1680,1490.365
1720,1492.032
1320,1492.699
1440,1493.366
2080,1493.699
1320,1494.032
1360,1494.699
1480,1495.366
1400,1497.699
1440,1499.366
1320,1499.366
1520,1501.033
1840,1501.367
1440,1505.7
1400,1507.034
1480,1507.701
1600,1507.701
1800,1507.701
1640,1511.034
1360,1515.702
1480,1516.702
1440,1520.036
1720,1520.369
1840,1523.036
1760,1523.703
1640,1524.036
1520,1525.036
2120,1526.37
1440,1526.703
1240,1527.036
1520,1529.37
1560,1531.37
1400,1533.037
1440,1534.704
1800,1535.037
1360,1536.037
1520,1538.371
1840,1539.705
1520,1541.705
1360,1542.372
1440,1543.038
1000,1543.705
1680,1545.039
1880,1547.706
1880,1548.372
1360,1548.372
1760,1550.706
1280,1551.706
1560,1556.373
1600,1558.374
1920,1558.374
1560,1558.374
1400,1559.374
1040,1559.374
1600,1560.374
1400,1563.708
1560,1565.041
1480,1566.375
1560,1566.708
1960,1566.708
1480,1567.708
1880,1568.041
1640,1569.042
1520,1572.709
1640,1573.375
1720,1574.042
1400,1575.042
1600,1575.042
1760,1578.043
1920,1578.376
1600,1581.043
1320,1581.376
1440,1582.043
1680,1582.71
1360,1583.377
1440,1583.71
1720,1584.71
1480,1585.71
1360,1586.377
1520,1587.71
1480,1588.377
1800,1588.711
2000,1589.044
1520,1590.377
1400,1591.378
1560,1591.711
1960,1592.711
1640,1593.711
1080,1594.045
1680,1594.045
1600,1594.378
2000,1594.711
1640,1596.378
1920,1597.045
1120,1597.378
1480,1597.712
1640,1598.045
1560,1599.712
1560,1606.046
1520,1610.38
1760,1610.38
1680,1610.38
1600,1611.047
2040,1612.714
1640,1613.047
1800,1613.714
1560,1615.38
1800,1616.047
1600,1616.047
1600,1617.047
1680,1617.714
1840,1617.714
1440,1618.714
2080,1619.381
2160,1619.714
1680,1620.381
2120,1621.381
1840,1621.715
1880,1622.381
1440,1623.048
1640,1623.381
1840,1624.715
2160,1626.715
1960,1627.049
1680,1629.382
1480,1630.716
1720,1631.382
1720,1631.716
1880,1632.049
1520,1633.383
1760,1636.383
1920,1637.05
1600,1638.717
1560,1639.05
1400,1640.05
1600,1641.05
1760,1641.05
1720,1641.717
1760,1643.717
1960,1644.051
1920,1646.718
2040,1649.385
1440,1649.718
1720,1652.718
2200,1653.385
1400,1653.719
1480,1654.052
1440,1655.719
1640,1657.386
1640,1667.053
1680,1668.054
1640,1668.72
1400,1670.721
1480,1670.721
1800,1672.054
1680,1672.721
1680,1673.721
1680,1674.388
2080,1675.721
1720,1675.721
1880,1677.055
2240,1677.055
1920,1679.055
2280,1679.722
1760,1680.055
1480,1680.388
1680,1680.722
1720,1681.055
1720,1681.722
1480,1682.722
1840,1683.055
1440,1684.722
1480,1686.723
2200,1687.723
1800,1688.389
1520,1688.723
1720,1689.39
1800,1689.723
1960,1690.056
1840,1690.39
1880,1691.39
1520,1692.39
1920,1693.39
1880,1695.057
1520,1695.057
1800,1696.724
2000,1697.057
1840,1698.724
2120,1698.724
1560,1699.724
1760,1702.724
1600,1704.725
1880,1707.392
2040,1708.058
1840,1710.059
1720,1710.392
1800,1710.725
2000,1711.726
2080,1712.726
1960,1712.726
1760,1713.726
1760,1715.393
1160,1717.06
2000,1718.06
1520,1719.727
1200,1720.393
1880,1722.727
1800,1722.727
1520,1723.06
1560,1723.727
1720,1724.727
1520,1727.728
1920,1728.061
1240,1729.061
1600,1729.394
1640,1729.728
1840,1730.728
2040,1731.061
1280,1731.061
1640,1731.395
1680,1731.728
1560,1732.395
2120,1736.062
1920,1737.729
1720,1737.729
1560,1738.062
1600,1738.729
1640,1740.729
1760,1741.396
1600,1743.396
2000,1744.396
2240,1745.063
1800,1745.73
1640,1746.063
1760,1747.397
1680,1749.397
1840,1750.064
1920,1750.064
1680,1750.73
2320,1753.397
2040,1754.064
1320,1754.397
1760,1756.731
1880,1756.731
1560,1757.064
1960,1758.398
1800,1758.731
1840,1759.065
1600,1759.731
2000,1761.065
2040,1761.065
1760,1761.065
1880,1761.732
1960,1761.732
2080,1763.065
1720,1764.399
1360,1764.399
2000,1764.399
2160,1765.065
1960,1767.399
1920,1767.732
1760,1771.733
2280,1775.733
1960,1779.734
1720,1780.401
2000,1781.734
1800,1782.068
2360,1784.734
1680,1785.735
1760,1787.068
2400,1787.068
2080,1788.068
1800,1788.735
1880,1790.068
2120,1790.735
2160,1792.735
1640,1794.402
2200,1794.736
1800,1795.736
1720,1795.736
1840,1796.403
2040,1798.403
1960,1803.07
2080,1805.07
2120,1805.737
2120,1807.071
1920,1807.071
2000,1808.404
2040,1808.737
2160,1809.071
2080,1809.404
1840,1810.071
2000,1811.071
1880,1811.404
1880,1814.071
1400,1815.405
1800,1815.738
2160,1816.738
1920,1817.072
2040,1817.072
1920,1817.072
1960,1821.072
1920,1821.072
2200,1821.406
2240,1821.739
2320,1822.406
1560,1822.406
2280,1823.739
2200,1824.073
2360,1824.406
1600,1824.406
1840,1827.406
2080,1833.407
2080,1834.407
1440,1836.407
1960,1837.074
1840,1837.741
2320,1839.741
2200,1841.741
1880,1841.741
1840,1845.409
2400,1846.742
2120,1847.742
2040,1847.742
1960,1848.409
1480,1848.742
1920,1849.742
1680,1852.076
2240,1852.076
1720,1854.41
2120,1855.076
1960,1858.077
1880,1859.077
2040,1859.744
2080,1860.077
1760,1860.077
2000,1860.077
1880,1862.744
2280,1864.078
2160,1864.744
1760,1865.078
2320,1866.078
1960,1866.745
2000,1868.745
2080,1869.078
2440,1874.079
2040,1874.079
2240,1875.412
2160,1877.079
2280,1877.412
2000,1879.746
2000,1880.413
2040,1881.08
2240,1881.746
2440,1882.746
2000,1883.413
2280,1883.747
1920,1884.08
2480,1884.747
2040,1885.747
1800,1887.414
2040,1888.08
2080,1890.081
1520,1891.414
2040,1891.748
2120,1892.081
2080,1892.414
1560,1894.081
2080,1894.415
2320,1894.748
2120,1896.415
2120,1897.082
2160,1899.082
1840,1900.415
1880,1902.416
2320,1906.083
2080,1906.749
2200,1909.083
2080,1911.417
2160,1911.75
2160,1911.75
1920,1911.75
2160,1912.75
2120,1915.084
2360,1915.75
2240,1917.751
1640,1917.751
2120,1918.084
2360,1918.417
2200,1919.418
2400,1920.418
2440,1922.418
2400,1923.085
2240,1923.418
2200,1925.085
2520,1925.752
2280,1926.418
1800,1927.419
2360,1927.752
2360,1927.752
1600,1929.419
1840,1929.419
2400,1929.752
2240,1931.086
2200,1931.086
2480,1933.753
2440,1935.086
2560,1935.086
2200,1935.42
1800,1935.753
2280,1936.42
1960,1936.42
2280,1936.42
1960,1936.42
2320,1938.42
2480,1939.087
1640,1939.753
2240,1940.754
2000,1941.42
1680,1941.754
1880,1942.087
2240,1943.087
2520,1943.754
2600,1944.087
2320,1945.421
2000,1945.754
2480,1948.421
1680,1949.421
2520,1952.422
2040,1953.088
2320,1954.422
2640,1956.089
2120,1956.422
2440,1957.089
2680,1958.089
2160,1958.422
2360,1958.756
2200,1961.089
2160,1961.756
2080,1962.423
2120,1962.423
2400,1962.756
2720,1963.423
2360,1964.423
2160,1964.423
2760,1965.423
2400,1966.423
2520,1966.757
2560,1966.757
2240,1968.09
2440,1968.424
2160,1969.09
2560,1969.424
2800,1970.09
2200,1970.424
2200,1974.091
2240,1976.091
2240,1976.758
2480,1976.758
2360,1978.091
2200,1978.425
2560,1979.092
2280,1980.758
2120,1980.758
2400,1981.425
2600,1981.425
1720,1982.425
2320,1982.759
2280,1984.426
2280,1984.759
2640,1985.092
1840,1985.426
2440,1986.426
2480,1987.426
2200,1988.759
1920,1989.426
2840,1989.426
2120,1989.426
2320,1991.426
2880,1991.426
2520,1992.427
2520,1994.427
1920,1995.094
2040,1995.427
2680,1996.427
1760,1996.76
1960,1997.427
2360,1997.76
2240,1998.094
2560,1999.761
2160,2004.428
2400,2005.761
2240,2006.095
2480,2006.762
2280,2008.095
2520,2009.429
2160,2009.762
2600,2013.429
1880,2013.762
2280,2016.096
2400,2016.763
1960,2016.763
2200,2017.096
1800,2018.43
2720,2022.097
2440,2024.097
2440,2024.43
2760,2024.764
2360,2025.431
2480,2026.431
1720,2027.764
2920,2028.764
2800,2031.431
2080,2033.765
2320,2035.432
2000,2039.099
2200,2039.432
2320,2044.766
2560,2046.433
2240,2046.766
2120,2046.766
1760,2048.1
2640,2048.766
2000,2049.433
2600,2049.766
2560,2051.099
2040,2051.766
2400,2053.765
2080,2055.765
2840,2056.098
2280,2056.764
2360,2056.764
2120,2057.764
2240,2057.764
1800,2058.764
2160,2059.764
2280,2060.097
2440,2060.43
2360,2060.763
2880,2062.096
2040,2062.43
2280,2064.096
2960,2066.429
1840,2066.762
2440,2068.095
3000,2068.428
1880,2068.761
2480,2068.761
2920,2069.428
2680,2069.428
2080,2069.761
2520,2070.761
2480,2070.761
2720,2072.094
2200,2073.427
2640,2075.093
3040,2075.093
2320,2075.76
2400,2078.093
2560,2078.093
2280,2078.093
1920,2079.426
2400,2081.758
2320,2081.758
2240,2083.425
2320,2083.425
2280,2085.424
2600,2085.757
2360,2085.757
2120,2087.757
2160,2087.757
2360,2088.757
2520,2090.423
2600,2091.423
2440,2091.756
1960,2092.089
2760,2094.089
2000,2102.42
2960,2103.42
2320,2104.753
2520,2105.086
2800,2105.752
3000,2107.419
2440,2108.752
2480,2108.752
2400,2109.751
2840,2109.751
2560,2113.084
2480,2113.417
3080,2113.75
2360,2115.417
2200,2115.75
2600,2116.417
2320,2117.416
2600,2117.416
2400,2117.416
2240,2118.416
2480,2118.416
2640,2119.416
2520,2119.749
3120,2120.082
2680,2120.749
2640,2120.749
1840,2122.082
2720,2122.748
2360,2123.082
2680,2123.415
2320,2123.415
2440,2123.748
2280,2125.748
2360,2126.081
2560,2127.414
2320,2127.747
3160,2130.746
1920,2131.08
2680,2131.746
2520,2132.413
2520,2132.413
3200,2133.079
2040,2133.412
2440,2134.745
2480,2135.079
2880,2135.412
3040,2136.078
2560,2137.078
2520,2137.078
2480,2137.411
3080,2138.744
2520,2139.411
2400,2140.077
2360,2141.744
2760,2143.743
2080,2144.743
2720,2145.409
2600,2147.409
2560,2147.742
2600,2148.742
2400,2149.742
2920,2150.075
3120,2150.741
2640,2154.407
2440,2156.74
1960,2157.073
2360,2157.406
2400,2160.073
2400,2160.739
2600,2160.739
2680,2161.072
2120,2161.406
3240,2161.739
2440,2162.072
2640,2162.739
2800,2164.405
2720,2165.405
3280,2165.405
2640,2165.738
2840,2166.404
2400,2168.404
2000,2168.404
2440,2168.404
2880,2168.404
2640,2169.404
3320,2170.07
3360,2172.07
2440,2173.069
2760,2173.403
2480,2174.402
2960,2174.402
2800,2175.402
3000,2176.402
2560,2178.401
2480,2180.068
2480,2180.734
2560,2181.067
2560,2181.401
2520,2182.734
2600,2184.067
1880,2186.066
2840,2186.733
2600,2187.066
2640,2188.066
2520,2189.732
2680,2190.065
1920,2190.398
2160,2191.398
2160,2191.398
2520,2191.731
2560,2192.065
2920,2192.398
2600,2194.064
2720,2197.397
2200,2197.73
3040,2206.728
2880,2207.061
2920,2209.061
2640,2210.06
2640,2211.06
2640,2211.393
2560,2211.393
2680,2211.727
2760,2213.726
2680,2216.059
3080,2216.059
2760,2216.392
2200,2217.725
2680,2220.724
1960,2222.057
2720,2222.391
2240,2224.39
2760,2226.723
2600,2227.389
3120,2228.056
2720,2228.056
2000,2228.389
2600,2229.056
2960,2231.055
2720,2231.055
2640,2231.388
2800,2231.388
2040,2231.722
2680,2233.388
2680,2233.721
2280,2234.388
2640,2235.721
2960,2235.721
2040,2237.72
2840,2238.387
2800,2238.72
2720,2239.053
2240,2240.053
2600,2240.053
2880,2241.053
2280,2242.052
3000,2242.052
2760,2242.386
2800,2242.719
2720,2243.052
2800,2244.385
2080,2245.385
2680,2246.052
2760,2247.051
2560,2247.718
2840,2250.384
2800,2252.05
3000,2252.05
2320,2252.717
2720,2253.05
2880,2254.05
2760,2256.382
3160,2257.382
2720,2258.049
2840,2259.382
2840,2259.382
2120,2259.715
2680,2260.048
3200,2260.715
2880,2261.381
2760,2262.714
3240,2264.714
2760,2265.047
2920,2265.38
2480,2265.713
2800,2266.047
2360,2266.38
2160,2267.046
2760,2267.38
2520,2267.713
2800,2269.379
2560,2270.379
2840,2272.045
2880,2274.045
2800,2274.711
2440,2276.377
3040,2276.711
2840,2277.044
2320,2277.377
3280,2279.043
3400,2282.376
2600,2282.376
2600,2282.709
2920,2283.709
2640,2284.375
2360,2286.042
3040,2287.042
2920,2287.708
3080,2289.041
2960,2289.708
3120,2292.374
2720,2292.374
3320,2292.374
3000,2292.374
3360,2294.373
2640,2298.705
2480,2299.039
2680,2303.038
3080,2311.036
2720,2312.369
2840,2313.035
3120,2313.702
2640,2314.035
2960,2315.701
2760,2315.701
2880,2316.034
2760,2316.034
3400,2317.034
3160,2317.367
2200,2319.034
2840,2320.033
2400,2320.367
2880,2321.366
2440,2322.366
2880,2322.366
3440,2322.366
2680,2322.699
2680,2322.699
2880,2324.366
3480,2324.366
2720,2324.699
2920,2325.699
2920,2326.365
3520,2327.032
3200,2327.698
3000,2327.698
2960,2328.365
2760,2328.698
2800,2329.698
2920,2329.698
2800,2330.698
3240,2331.364
2400,2331.697
2480,2333.03
3040,2333.364
2440,2333.697
2240,2333.697
2920,2334.03
3440,2335.03
2080,2337.029
2960,2338.362
2720,2340.695
2680,2341.695
2960,2343.361
3000,2345.694
2800,2346.027
2120,2346.694
3560,2346.694
2960,2347.027
2840,2347.36
2720,2347.693
3080,2348.693
3160,2351.026
3160,2351.359
3200,2353.359
3480,2354.358
3600,2359.69
3000,2359.69
2920,2360.357
3040,2361.023
2160,2361.357
3000,2362.023
3040,2365.356
3080,2367.688
2880,2368.022
2280,2369.355
2760,2370.354
2800,2372.354
3240,2372.687
3120,2373.021
2800,2373.354
3200,2374.354
3080,2375.687
3640,2376.02
3120,2377.686
2840,2377.686
3040,2378.019
3120,2378.686
3240,2378.686
2760,2380.685
3160,2381.352
2320,2385.018
3520,2385.018
2840,2385.351
3160,2386.017
2880,2387.35
2880,2387.684
2200,2387.684
3560,2388.35
2920,2391.349
3680,2391.349
3200,2392.349
3600,2393.016
2960,2393.682
3000,2394.349
2840,2395.015
2800,2396.015
3040,2396.348
2960,2397.015
2920,2398.681
3160,2399.347
3280,2399.347
3000,2407.012
2480,2408.345
2240,2408.345
2960,2410.011
3000,2410.011
2840,2410.345
3080,2410.678
2280,2411.011
2920,2412.011
2320,2413.011
3640,2413.344
3320,2414.677
2960,2414.677
3080,2415.01
3040,2415.01
2360,2416.343
2400,2418.343
3200,2418.676
3000,2418.676
3080,2419.676
3720,2420.342
3040,2420.676
3120,2421.342
2960,2421.675
2520,2421.675
2840,2422.009
3120,2422.342
3040,2423.675
2880,2424.008
2520,2424.675
3680,2425.341
3120,2426.008
3200,2427.341
3080,2427.674
3760,2430.673
3000,2430.673
3280,2431.673
3240,2432.006
3800,2432.673
3000,2432.673
3240,2436.338
2920,2437.005
3160,2437.338
