Damage,Time
4800,2343.96088
4840,2365.00928
4880,2372.82044
4920,2378.73916
4960,2388.64332
5000,2394.94848
5040,2405.5192
5080,2424.23476
5120,2434.77876
5160,2442.137
5200,2454.46728
5240,2466.651
5280,2472.8628
5320,2488.75228
5360,2502.40228
5400,2516.61216
5440,2525.22332
5480,2547.25804
5520,2561.18788
5560,2570.22568
5600,2575.65104
5640,2598.93872
5680,2608.52308
5720,2616.61436
5760,2630.26444
5800,2638.76892
5840,2651.28584
5880,2663.1896
5920,2669.86792
5960,2678.93248
6000,2689.03672
6040,2700.27392
6080,2709.75156
6120,2719.01612
6160,2727.1074
6200,2737.63824
6240,2748.55548
6280,2764.6848
6320,2781.69404
6360,2790.0786
6400,2799.44968
6440,2812.68644
6480,2828.26932
6520,2842.75912
6560,2851.70364
6600,2862.66092
6640,2871.2722
6680,2877.57728
6720,2900.89156
6760,2912.23544
6800,2920.75336
6840,2929.17804
6880,2946.32048
6920,2957.25108
6960,2972.24748
7000,2978.27264
7040,2994.05548
7080,3003.57324
7120,3020.71556
7160,3029.447
7200,3038.77792
7240,3048.28232
7280,3065.30472
7320,3081.63408
7360,3095.6308
7400,3107.7078
7440,3126.94304
7480,3132.46172
7520,3138.27356
7560,3147.23148
7600,3158.69528
7640,3166.69332
7680,3174.26496
7720,3184.7022
7760,3195.03308
7800,3201.37828
7840,3213.22872
7880,3228.27832
7920,3238.20928
7960,3249.03316
8000,3262.29672
8040,3277.22624
8080,3284.0514
8120,3288.93028
8160,3306.91248
8200,3318.76304
8240,3327.80068
8280,3335.5054
8320,3341.66392
8360,3348.39564
8400,3360.15276
8440,3370.257
8480,3374.56256
8520,3389.19908
8560,3400.66288
8600,3414.8328
8640,3426.93644
8680,3436.09428
8720,3452.61016
8760,3462.88772
8800,3476.83088
8840,3486.90852
8880,3498.50564
8920,3505.47728
8960,3512.88876
9000,3525.53904
9040,3552.69236
9080,3561.45024
9120,3573.88728
9160,3584.03144
9200,3600.57404
9240,3611.29156
9280,3623.10296
9320,3631.60768
9360,3649.35004
9400,3660.0008
9440,3668.34592
9480,3673.95864
9520,3682.90316
9560,3697.28628
9600,3713.30968
9640,3729.18568
9680,3741.3966
9720,3749.48848
9760,3761.31444
9800,3766.59372
9840,3776.49876
9880,3790.77668
9920,3810.45216
9960,3830.7052
10000,3837.38468
10040,3844.87732
10080,3860.03656
10120,3868.47584
10160,3876.55444
10200,3882.98004
10240,3899.33992
10280,3910.48488
10320,3917.85808
10360,3928.89832
10400,3940.01672
10440,3946.89592
10480,3959.7216
10520,3973.22932
10560,3980.49496
10600,3998.38896
10640,4014.1782
10680,4024.88732
10720,4036.486
10760,4051.87804
10800,4065.08004
10840,4075.70716
10880,4084.62712
10920,4095.53772
10960,4109.57668
11000,4116.48448
11040,4124.1914
11080,4130.81932
11120,4138.42016
11160,4154.8632
11200,4160.6902
11240,4168.98652
11280,4184.63008
11320,4194.63236
11360,4205.40916
11400,4223.89704
11440,4230.9646
11480,4245.22296
11520,4254.90564
11560,4270.87316
11600,4287.78384
11640,4305.00196
11680,4315.64472
11720,4320.84684
11760,4334.45288
11800,4341.16236
11840,4345.83044
11880,4357.51272
11920,4363.8752
11960,4373.07928
12000,4378.66848
12040,4388.57872
12080,4396.86232
12120,4406.47996
12160,4412.82888
12200,4429.66044
12240,4435.94228
12280,4446.45304
12320,4455.16224
12360,4464.45708
12400,4476.55588
12440,4484.06572
12480,4494.77708
12520,4508.19452
12560,4516.5452
12600,4525.72292
12640,4534.14032
12680,4549.61292
12720,4556.77644
12760,4565.78084
12800,4572.10384
12840,4576.69132
12880,4582.98764
12920,4599.68908
12960,4607.6396
13000,4619.72476
13040,4630.43664
13080,4641.81548
13120,4652.40728
13160,4664.46512
13200,4673.88292
13240,4682.70044
13280,4688.60992
13320,4693.81244
13360,4707.6856
13400,4714.56876
13440,4728.86876
13480,4739.92736
13520,4749.81224
13560,4761.83148
13600,4774.07748
13640,4780.78748
13680,4789.7252
13720,4802.53132
13760,4807.48036
13800,4818.24556
13840,4831.18532
13880,4837.882
13920,4842.33748
13960,4853.4896
14000,4864.14812
14040,4873.76612
14080,4879.22208
14120,4886.39888
14160,4899.20516
14200,4912.59836
14240,4925.23116
14280,4935.88972
14320,4953.16476
14360,4963.80996
14400,4968.09208
14440,4975.629
14480,4993.23756
14520,5007.41788
14560,5011.90008
14600,5016.71584
14640,5029.40208
14680,5034.03104
14720,5040.12728
14760,5046.01008
14800,5062.24472
14840,5068.36776
14880,5076.39832
14920,5082.7614
14960,5090.93868
15000,5095.3542
15040,5103.62488
15080,5113.02948
15120,5129.67756
15160,5133.77288
15200,5140.68292
15240,5150.35436
15280,5160.3326
15320,5167.88296
15360,5176.92728
15400,5187.62592
15440,5201.3126
15480,5206.44848
15520,5212.8916
15560,5225.16412
15600,5238.86412
15640,5243.49308
15680,5247.1216
15720,5258.15364
15760,5270.6264
15800,5278.51036
15840,5286.67432
15880,5295.22504
15920,5307.95136
15960,5314.95472
16000,5323.2788
16040,5330.6824
16080,5339.66008
16120,5348.10432
16160,5359.37644
16200,5370.03488
16240,5378.95924
16280,5388.05704
16320,5403.42456
16360,5411.81528
16400,5428.85028
16440,5440.20248
16480,5456.29036
16520,5463.894
16560,5476.51344
16600,5493.0682
16640,5507.71548
16680,5512.54456
16720,5524.13688
16760,5536.1694
16800,5545.2538
16840,5549.85596
16880,5561.68848
16920,5571.31984
16960,5580.80444
17000,5589.83552
17040,5603.5356
17080,5610.95248
17120,5622.39804
17160,5626.52
17200,5641.02044
17240,5644.87568
17280,5653.62664
17320,5659.66964
17360,5665.61924
17400,5672.18236
17440,5683.85472
17480,5691.12492
17520,5698.31508
17560,5703.02404
17600,5716.67076
17640,5721.27304
17680,5734.50608
17720,5739.00164
17760,5752.95516
17800,5759.49172
17840,5771.99112
17880,5777.08692
17920,5788.49244
17960,5798.21724
18000,5809.87624
18040,5820.2146
18080,5833.16764
18120,5842.26528
18160,5847.60128
18200,5852.77712
18240,5864.75628
18280,5870.63912
18320,5878.33628
18360,5892.5966
18400,5900.34704
18440,5903.92216
18480,5909.56488
18520,5921.51736
18560,5930.5218
18600,5937.005
18640,5948.23712
18680,5958.60212
18720,5966.3926
18760,5972.06208
18800,5987.0294
18840,5997.87468
18880,6006.35884
18920,6010.56088
18960,6015.7502
19000,6028.27628
19040,6037.98768
19080,6044.25736
19120,6053.4352
19160,6061.14564
19200,6071.88416
19240,6078.19388
19280,6086.87808
19320,6094.44176
19360,6100.45808
19400,6108.26192
19440,6117.53308
19480,6128.36496
19520,6135.20824
19560,6138.85004
19600,6148.82848
19640,6157.3526
19680,6164.12924
19720,6169.5586
19760,6177.32228
19800,6187.56732
19840,6192.30296
19880,6201.02712
19920,6212.72628
19960,6220.89024
20000,6228.66744
20040,6237.87188
20080,6251.93208
20120,6259.72248
20160,6262.51052
20200,6267.81968
20240,6279.29196
20280,6290.364
20320,6293.84576
20360,6303.7974
20400,6317.1104
20440,6326.595
20480,6329.84996
20520,6340.802
20560,6352.90128
20600,6361.71884
20640,6365.52072
20680,6375.45892
20720,6387.21144
20760,6393.94804
20800,6396.98944
20840,6405.66036
20880,6422.69536
20920,6427.7112
20960,6431.29964
21000,6444.8528
21040,6452.18972
21080,6456.4318
21120,6465.63628
21160,6472.7598
21200,6481.40408
21240,6487.03336
21280,6492.92956
21320,6497.812
21360,6507.80352
21400,6512.51252
21440,6519.86276
21480,6532.22876
21520,6540.32612
21560,6546.52916
21600,6559.57552
21640,6565.67184
21680,6572.22172
21720,6575.94348
21760,6582.96024
21800,6592.20468
21840,6600.63544
21880,6604.49068
21920,6615.77616
21960,6621.59236
22000,6628.55584
22040,6636.41296
22080,6646.4178
22120,6654.07492
22160,6658.79724
22200,6666.00076
22240,6670.38948
22280,6675.39192
22320,6683.82268
22360,6689.7456
22400,6700.79096
22440,6707.2608
22480,6718.11952
22520,6728.16444
22560,6735.72816
22600,6739.47672
22640,6748.46764
22680,6756.25808
22720,6768.41068
22760,6776.28116
22800,6783.5248
22840,6787.25992
22880,6796.82452
22920,6800.97328
22960,6813.95292
23000,6819.86244
23040,6826.85252
23080,6833.02896
23120,6846.71568
23160,6852.61192
23200,6858.58804
23240,6865.75152
23280,6876.22336
23320,6882.1196
23360,6888.5094
23400,6895.52608
23440,6901.7158
23480,6910.54672
23520,6916.6964
23560,6923.39304
23600,6931.43696
23640,6937.33316
23680,6942.85588
23720,6949.87264
23760,6955.44872
23800,6963.19912
23840,6968.5484
23880,6974.11108
23920,6979.18024
23960,6986.26368
24000,6992.07984
24040,6997.97608
24080,7003.33872
24120,7011.08924
24160,7022.12124
24200,7028.6044
24240,7036.56824
24280,7042.371
24320,7053.25632
24360,7062.06068
24400,7070.865
24440,7077.7884
24480,7083.68468
24520,7091.04824
24560,7101.44
24600,7106.2156
24640,7114.12604
24680,7122.49008
24720,7129.38676
24760,7137.65752
24800,7143.03352
24840,7151.90452
24880,7167.31208
24920,7172.50124
24960,7180.13168
25000,7187.34856
25040,7194.99232
25080,7201.39536
25120,7212.85428
25160,7221.77868
25200,7226.56772
25240,7233.31764
25280,7239.88072
25320,7244.42968
25360,7249.12536
25400,7256.32884
25440,7262.89196
25480,7268.01444
25520,7277.65916
25560,7285.66308
25600,7292.03952
25640,7297.94904
25680,7304.55232
25720,7313.59668
25760,7318.1856
25800,7324.72216
25840,7332.67276
25880,7339.863
25920,7346.09268
25960,7350.6282
26000,7360.3796
26040,7368.83712
26080,7377.02772
26120,7381.73672
26160,7385.41856
26200,7390.72784
26240,7398.8518
26280,7403.70748
26320,7409.617
26360,7421.8496
26400,7427.6792
26440,7432.49484
26480,7436.3768
26520,7447.78228
26560,7452.14436
26600,7457.76048
26640,7462.58956
26680,7478.8108
26720,7484.02664
26760,7491.79044
26800,7495.92564
26840,7505.14224
26880,7511.38508
26920,7522.84388
26960,7529.06012
27000,7542.10576
27040,7547.69504
27080,7554.3782
27120,7559.03368
27160,7569.5446
27200,7578.0686
27240,7584.28484
27280,7596.51732
27320,7617.73904
27360,7626.4632
27400,7636.30736
27440,7645.33824
27480,7654.3002
27520,7660.88996
27560,7665.13192
27600,7672.96232
27640,7678.21752
27680,7684.75396
27720,7690.03628
27760,7697.10544
27800,7702.4404
27840,7706.9488
27880,7712.48452
27920,7720.02128
27960,7728.1572
28000,7734.17276
28040,7741.70788
28080,7746.2162
28120,7753.58944
28160,7762.7378
28200,7766.21876
28240,7769.40628
28280,7775.39336
28320,7781.86076
28360,7788.67644
28400,7796.53232
28440,7801.1326
28480,7807.26768
28520,7816.91172
28560,7828.99676
28600,7835.51696
28640,7841.679
28680,7851.9368
28720,7858.23172
28760,7864.964
28800,7872.04688
28840,7881.46392
28880,7886.15716
28920,7892.9836
28960,7903.88004
29000,7908.46796
29040,7913.05484
29080,7918.8814
29120,7930.48456
29160,7936.55232
29200,7944.50056
29240,7953.06072
29280,7959.5546
29320,7963.72856
29360,7969.55424
29400,7975.90056
29440,7980.39444
29480,7986.78324
29520,7992.50376
29560,7999.9716
29600,8007.12972
29640,8011.39664
29680,8016.26256
29720,8025.39808
29760,8031.44996
29800,8037.66368
29840,8047.20676
29880,8055.55184
29920,8064.5526
29960,8068.2054
30000,8075.08352
30040,8080.28436
30080,8088.03108
30120,8094.20148
30160,8101.98828
30200,8106.84212
30240,8116.084
30280,8123.66732
30320,8128.51968
30360,8134.0922
30400,8138.2256
30440,8144.3574
30480,8151.86336
30520,8160.43836
30560,8167.58216
30600,8175.35124
30640,8180.56376
30680,8188.85608
30720,8194.65336
30760,8200.35876
30800,8208.19668
30840,8213.75744
30880,8221.73884
30920,8227.69892
30960,8233.09616
31000,8239.95064
31040,8247.24012
31080,8251.71776
31120,8262.15472
31160,8267.73904
31200,8274.18904
31240,8280.21252
31280,8286.38156
31320,8293.88584
31360,8301.29432
31400,8306.31812
31440,8313.90088
31480,8319.9246
31520,8328.0512
31560,8334.0884
31600,8338.53848
31640,8351.34824
31680,8360.19852
31720,8366.73136
31760,8372.40744
31800,8378.22972
31840,8388.57132
31880,8394.07604
31920,8398.31384
31960,8404.0562
32000,8411.22304
32040,8416.5944
32080,8426.01372
32120,8432.0896
32160,8437.9788
32200,8443.3078
32240,8451.3816
32280,8456.85836
32320,8462.69588
32360,8467.66548
32400,8474.0732
32440,8481.02864
32480,8487.1036
32520,8491.43344
32560,8496.0832
32600,8506.63928
32640,8512.14228
32680,8519.11008
32720,8526.06456
32760,8534.8068
32800,8542.78812
32840,8549.99484
32880,8561.49112
32920,8569.32712
32960,8574.496
33000,8580.7302
33040,8588.48444
33080,8594.1194
33120,8599.31728
33160,8606.20424
33200,8611.04012
33240,8625.38816
33280,8630.21092
33320,8635.1532
33360,8639.11032
33400,8646.61056
33440,8651.96716
33480,8656.72272
33520,8664.5826
33560,8672.39008
33600,8676.72008
33640,8681.64944
33680,8689.14992
33720,8701.21224
33760,8704.5428
33800,8708.87216
33840,8716.79932
33880,8727.36376
33920,8734.18396
33960,8739.53892
34000,8747.87876
34040,8755.49852
34080,8760.25416
34120,8771.57732
34160,8781.32804
34200,8788.17508
34240,8791.69196
34280,8800.72496
34320,8809.11736
34360,8814.36616
34400,8820.00096
34440,8829.71184
34480,8837.13148
34520,8842.20724
34560,8847.9352
34600,8856.2478
34640,8862.61508
34680,8866.97164
34720,8870.67492
34760,8884.63536
34800,8890.53652
34840,8898.5568
34880,8901.30116
34920,8909.14796
34960,8917.06048
35000,8922.20272
35040,8926.03908
35080,8936.84288
35120,8942.11788
35160,8946.72676
35200,8951.64204
35240,8957.18392
35280,8966.61488
35320,8975.3
35360,8977.95092
35400,8988.0078
35440,8993.68228
35480,8998.83712
35520,9002.64676
35560,9010.9054
35600,9018.52452
35640,9025.73084
35680,9029.9534
35720,9033.76312
35760,9040.50316
35800,9047.01684
35840,9051.34584
35880,9058.32576
35920,9063.22756
35960,9070.67356
36000,9080.2376
36040,9087.2574
36080,9091.77296
36120,9099.61864
36160,9106.14556
36200,9120.15852
36240,9124.78084
36280,9132.46664
36320,9136.7292
36360,9142.96308
36400,9148.34444
36440,9154.48504
36480,9161.27836
36520,9169.51028
36560,9176.14388
36600,9184.77544
36640,9190.55644
36680,9197.26992
36720,9205.10224
36760,9210.9364
36800,9219.39488
36840,9224.78968
36880,9230.79716
36920,9236.48496
36960,9241.82636
37000,9247.15448
37040,9254.7604
37080,9261.26068
37120,9266.69532
37160,9276.033
37200,9282.78632
37240,9288.58064
37280,9294.52156
37320,9301.46136
37360,9308.02824
37400,9313.84916
37440,9320.48264
37480,9326.50364
37520,9333.3636
37560,9338.23888
37600,9343.31388
37640,9348.09584
37680,9352.57136
37720,9356.0746
37760,9362.06872
37800,9369.08852
37840,9375.89532
37880,9383.78096
37920,9390.88064
37960,9399.57884
38000,9407.33124
38040,9414.24444
38080,9419.07976
38120,9427.97768
38160,9437.24852
38200,9444.93444
38240,9450.62212
38280,9457.86844
38320,9463.36976
38360,9468.08524
38400,9472.24124
38440,9477.63588
38480,9484.38924
38520,9489.6108
38560,9495.55168
38600,9501.07956
38640,9510.37708
38680,9515.3324
38720,9518.23636
38760,9527.6536
38800,9534.9266
38840,9539.60216
38880,9545.90212
38920,9554.7736
38960,9560.3546
39000,9564.48444
39040,9568.02732
39080,9575.14072
39120,9580.44184
39160,9586.07648
39200,9591.97768
39240,9603.7658
39280,9609.414
39320,9614.14216
39360,9619.43032
39400,9628.28816
39440,9633.96308
39480,9639.17116
39520,9642.92804
39560,9654.19664
39600,9659.6044
39640,9664.90628
39680,9668.7156
39720,9680.3716
39760,9689.14884
39800,9695.42284
39840,9700.09876
39880,9709.183
39920,9713.17964
39960,9720.10628
40000,9728.27112
40040,9734.99824
40080,9739.72684
40120,9744.52188
40160,9751.27556
40200,9764.0896
40240,9768.83088
40280,9774.03948
40320,9780.00692
40360,9788.49208
40400,9794.4728
40440,9799.22816
40480,9803.5444
40520,9813.93364
40560,9817.67684
40600,9827.0142
40640,9838.57604
40680,9849.40552
40720,9853.6014
40760,9858.9294
40800,9865.25732
40840,9872.05036
40880,9878.81684
40920,9881.72116
40960,9888.66088
41000,9894.8546
41040,9899.24996
41080,9904.3786
41120,9910.85212
41160,9921.48244
41200,9924.8384
41240,9930.65968
41280,9936.57388
41320,9944.00644
41360,9951.626
41400,9959.99068
41440,9967.26388
41480,9974.80328
41520,9981.15704
41560,9990.7344
41600,10003.0158
41640,10010.38248
41680,10016.61596
41720,10023.40928
41760,10030.642
41800,10035.65032
41840,10040.11288
41880,10047.71884
41920,10052.58072
41960,10060.3856
42000,10065.34088
42040,10070.86968
42080,10076.05044
42120,10086.32024
42160,10091.68848
42200,10098.92196
42240,10107.20672
42280,10114.8664
42320,10118.7958
42360,10125.82904
42400,10132.72956
42440,10139.49584
42480,10146.19552
42520,10150.19116
42560,10156.58512
42600,10167.00168
42640,10171.71732
42680,10175.12796
42720,10184.61144
42760,10192.61764
42800,10197.62548
42840,10202.62012
42880,10208.94708
42920,10218.32488
42960,10221.13604
43000,10226.03772
43040,10231.93848
43080,10242.56836
43120,10245.31312
43160,10251.67828
43200,10255.99412
43240,10266.31788
43280,10272.08628
43320,10278.4126
43360,10283.71428
43400,10291.8666
43440,10295.623
43480,10303.28184
43520,10308.07624
43560,10319.65164
43600,10322.51696
43640,10326.9924
43680,10333.19996
43720,10341.69752
43760,10344.642
43800,10351.02252
43840,10357.58876
43880,10374.69296
43920,10379.78024
43960,10386.43952
44000,10392.59404
44040,10398.629
44080,10401.77336
44120,10409.20516
44160,10415.971
44200,10421.00724
44240,10423.56412
44280,10429.3316
44320,10436.93776
44360,10443.23864
44400,10446.3152
44440,10453.30904
44480,10463.07296
44520,10470.42488
44560,10473.27636
44600,10480.89528
44640,10488.78012
44680,10497.3984
44720,10499.72984
44760,10507.94888
44800,10519.35032
44840,10523.32096
44880,10526.9704
44920,10534.96224
44960,10544.18012
45000,10547.16376
45040,10550.3074
45080,10557.24704
45120,10565.94508
45160,10570.26084
45200,10573.31108
45240,10582.263
45280,10590.66784
45320,10595.27664
45360,10599.63296
45400,10606.74608
45440,10615.77632
45480,10618.90664
45520,10623.46216
45560,10633.86612
45600,10640.48472
45640,10645.77304
45680,10651.74216
45720,10656.92288
45760,10664.33024
45800,10667.60472
45840,10672.24008
45880,10686.52
45920,10692.7548
45960,10695.9388
46000,10703.0796
46040,10712.4288
46080,10722.4336
46120,10730.0652
46160,10733.7812
46200,10741.6004
46240,10750.7644
46280,10755.7056
46320,10761.128
46360,10767.788
46400,10776.4208
46440,10780.3896
46480,10785.984
46520,10795.2012
46560,10801.5536
46600,10805.7112
46640,10813.1708
46680,10823.7996
46720,10828.7284
46760,10831.7128
46800,10842.0484
46840,10847.5108
46880,10856.4484
46920,10861.5892
46960,10868.1968
47000,10873.7508
47040,10882.33
47080,10887.3112
47120,10893.146
47160,10897.408
47200,10904.854
47240,10910.5816
47280,10917.5616
47320,10927.2716
47360,10932.2928
47400,10937.796
47440,10945.614
47480,10951.1028
47520,10954.5384
47560,10960.5592
47600,10969.2448
47640,10974.0664
47680,10979.048
47720,10987.0804
47760,10992.9684
47800,10997.0968
47840,11003.9444
47880,11010.6168
47920,11015.9192
47960,11020.7016
48000,11025.7492
48040,11035.9
48080,11042.8524
48120,11051.618
48160,11059.796
48200,11066.4708
48240,11073.1968
48280,11080.3892
48320,11086.7956
48360,11094.9468
48400,11101.542
48440,11108.1492
48480,11114.81
48520,11120.6284
48560,11128.2748
48600,11133.0716
48640,11141.3424
48680,11145.2056
48720,11155.4496
48760,11161.8152
48800,11167.9304
48840,11173.0988
48880,11179.4928
48920,11184.2608
48960,11189.7884
49000,11197.7812
49040,11206.7464
49080,11228.8704
49120,11232.2264
49160,11236.7432
49200,11243.856
49240,11253.7392
49280,11260.3216
49320,11267.5916
49360,11273.72
49400,11278.3296
49440,11285.1772
49480,11289.9712
49520,11296.1244
49560,11300.5996
49600,11308.246
49640,11313.548
49680,11320.3548
49720,11326.8284
49760,11331.5572
49800,11338.9756
49840,11343.8376
49880,11347.528
49920,11354.7212
49960,11361.0744
50000,11367.3884
50040,11376.0608
50080,11383.452
50120,11389.3936
50160,11400.916
50200,11404.78
50240,11409.2148
50280,11414.0488
50320,11422.282
50360,11427.6772
50400,11432.658
50440,11438.892
50480,11445.2732
50520,11451.5584
50560,11456.9672
50600,11464.0408
50640,11469.808
50680,11476.8024
50720,11481.7836
50760,11488.7228
50800,11494.1712
50840,11499.7396
50880,11504.8008
50920,11511.8612
50960,11518.5072
51000,11524.3952
51040,11530.2432
51080,11534.8652
51120,11541.8576
51160,11546.148
51200,11551.2224
51240,11557.3364
51280,11566.394
51320,11569.2192
51360,11580.0068
51400,11586.1616
51440,11591.8484
51480,11597.604
51520,11603.1312
51560,11608.5664
51600,11613.402
51640,11618.8376
51680,11630.1588
51720,11635.6464
51760,11641.8944
51800,11647.328
51840,11653.1352
51880,11663.02
51920,11672.2776
51960,11678.6444
52000,11685.6108
52040,11691.072
52080,11697.0136
52120,11700.3704
52160,11705.072
52200,11710.4936
52240,11716.486
52280,11721.3356
52320,11726.5176
52360,11733.7236
52400,11741.0628
52440,11746.4184
52480,11751.9336
52520,11758.62
52560,11766.8236
52600,11771.794
52640,11780.5844
52680,11787.684
52720,11792.1336
52760,11798.4476
52800,11803.9876
52840,11813.686
52880,11826.5396
52920,11830.296
52960,11835.024
53000,11841.9652
53040,11848.292
53080,11855.7912
53120,11861.9048
53160,11867.7936
53200,11875.9588
53240,11881.4324
53280,11887.094
53320,11892.0488
53360,11898.8688
53400,11902.4924
53440,11907.6744
53480,11914.5736
53520,11923.126
53560,11927.7476
53600,11934.9152
53640,11939.4028
53680,11945.5292
53720,11949.4464
53760,11956.0804
53800,11962.8328
53840,11971.5452
53880,11976.0872
53920,11982.5736
53960,11986.8632
54000,11995.148
54040,12000.156
54080,12006.1644
54120,12012.584
54160,12020.3636
54200,12025.0656
54240,12031.6068
54280,12037.6936
54320,12046.4568
54360,12052.132
54400,12057.4868
54440,12063.1356
54480,12070.8212
54520,12074.7904
54560,12079.9052
54600,12086.7652
54640,12097.66
54680,12104.1084
54720,12111.5412
54760,12119.56
54800,12128.4584
54840,12144.3628
54880,12147.6124
54920,12159.64
54960,12163.7312
55000,12174.4524
55040,12179.0616
55080,12186.322
55120,12191.3692
55160,12198.2708
55200,12202.6384
55240,12210.6836
55280,12214.0552
55320,12220.9684
55360,12225.3904
55400,12230.358
55440,12236.6852
55480,12242.946
55520,12249.592
55560,12254.002
55600,12259.7168
55640,12266.164
55680,12274.582
55720,12279.816
55760,12287.476
55800,12294.8548
55840,12302.794
55880,12307.4168
55920,12312.3312
55960,12319.0852
56000,12326.464
56040,12331.5664
56080,12339.0132
56120,12342.7412
56160,12351.6796
56200,12356.0096
56240,12360.6308
56280,12367.7308
56320,12374.4312
56360,12382.5568
56400,12389.3504
56440,12395.97
56480,12401.7248
56520,12408.132
56560,12411.9404
56600,12416.6684
56640,12422.996
56680,12429.9896
56720,12434.6652
56760,12439.0868
56800,12445.9876
56840,12450.5828
56880,12457.6036
56920,12464.3292
56960,12469.004
57000,12474.2404
57040,12477.7968
57080,12484.1236
57120,12489.7312
57160,12495.5924
57200,12500.5084
57240,12506.9148
57280,12513.7484
57320,12517.7308
57360,12524.1912
57400,12532.0244
57440,12536.1792
57480,12542.0008
57520,12547.502
57560,12554.5212
57600,12559.3692
57640,12566.8156
57680,12571.9452
57720,12580.2304
57760,12584.2792
57800,12589.6332
57840,12594.0692
57880,12597.9192
57920,12620.8568
57960,12627.942
58000,12632.8584
58040,12636.5212
58080,12641.5292
58120,12648.8032
58160,12655.3036
58200,12660.378
58240,12665.6132
58280,12671.5008
58320,12678.028
58360,12684.0612
58400,12689.3092
58440,12695.7304
58480,12699.9248
58520,12705.7732
58560,12713.5656
58600,12718.4416
58640,12723.53
58680,12728.1392
58720,12736.4104
58760,12743.404
58800,12748.6512
58840,12753.5936
58880,12760.5732
58920,12767.7136
58960,12775.0264
59000,12781.02
59040,12787.1208
59080,12793.9808
59120,12799.0956
59160,12804.398
59200,12811.2432
59240,12816.4524
59280,12822.0076
59320,12830.1064
59360,12834.8212
59400,12844.9704
59440,12850.5928
59480,12856.6804
59520,12862.7932
59560,12868.0284
59600,12872.6904
59640,12877.7924
59680,12882.7208
59720,12890.6064
59760,12894.6424
59800,12901.53
59840,12908.6156
59880,12913.2888
59920,12918.4584
59960,12926.0116
60000,12933.444
60040,12937.9872
60080,12946.1116
60120,12951.706
60160,12956.1148
60200,12959.9248
60240,12969.5288
60280,12975.2296
60320,12984.0624
60360,12988.6708
60400,12996.356
60440,13001.8176
60480,13007.1724
60520,13012.0204
60560,13016.204
60600,13020.6392
60640,13025.6336
60680,13030.3368
60720,13036.2256
60760,13044.0812
60800,13047.7992
60840,13052.768
60880,13057.2168
60920,13063.5036
60960,13067.7796
61000,13076.0108
61040,13079.4484
61080,13084.15
61120,13090.6784
61160,13096.272
61200,13104.5176
61240,13109.872
61280,13114.2148
61320,13121.5268
61360,13126.3088
61400,13130.1448
61440,13136.42
61480,13143.9448
61520,13151.4716
61560,13155.2688
61600,13160.6888
61640,13166.63
61680,13173.8096
61720,13178.8708
61760,13185.744
61800,13191.7384
61840,13197.2132
61880,13210.454
61920,13216.7284
61960,13223.6008
62000,13228.2104
62040,13232.4452
62080,13237.2136
62120,13252.1856
62160,13257.1276
62200,13262.7364
62240,13269.49
62280,13277.7216
62320,13281.6116
62360,13285.1256
62400,13289.9352
62440,13297.4088
62480,13302.6044
62520,13307.9732
62560,13315.5908
62600,13324.7948
62640,13328.832
62680,13332.56
62720,13339.2604
62760,13346.7736
62800,13350.092
62840,13353.5404
62880,13360.1328
62920,13365.8752
62960,13370.43
