Damage,Time
40,2.666667
40,4.666667
40,12.66666
40,14.99999
40,18.33333
40,32.66669
40,38
40,38.33333
80,40.99999
40,40.99999
40,45.66664
40,56.33326
40,58.33326
120,63.33324
40,77.33334
80,86.3334
40,86.66674
80,88.33342
80,90.0001
80,107.6669
80,113.0003
120,114.3336
80,118.667
80,121.0003
120,121.667
40,123.3337
40,140.6669
40,142.0002
40,144.0001
40,153
80,165.3331
120,169.3331
80,172.333
80,186.6662
40,189.3328
80,190.6661
160,196.9993
40,197.666
120,203.9992
120,205.3325
200,221.3323
40,222.9989
80,227.9989
40,228.3322
80,230.9988
120,234.9987
40,235.9987
40,236.9987
120,240.9987
120,243.6653
80,245.9986
80,248.3319
160,249.9985
80,251.3318
80,251.6652
80,252.6651
120,255.3318
160,255.3318
80,268.3321
80,269.6655
120,272.3322
80,285.9993
120,289.9995
120,291.6662
120,292.9995
160,293.3329
160,293.9996
160,294.9996
200,294.9996
120,296.333
120,302.6665
120,303.9999
160,308.3333
80,314.0002
160,315.6669
200,317.667
240,318.0003
160,330.334
160,332.0007
160,335.0008
200,336.6675
120,337.6676
80,338.3343
120,341.3344
120,341.3344
160,342.001
240,342.001
200,352.668
200,354.6681
160,355.0014
240,364.6684
160,368.0018
200,368.6685
280,370.3352
280,371.3353
120,372.002
240,374.3354
160,377.6688
240,377.6688
120,385.0023
200,385.0023
240,387.6691
200,387.6691
160,393.0026
120,404.0029
280,406.003
80,413.3365
200,415.0033
280,423.0035
320,425.0036
320,426.0036
160,426.3369
280,427.337
240,434.0038
240,435.0039
280,441.6707
360,447.6709
200,458.6713
200,465.3381
240,468.0049
160,470.0049
160,471.005
320,479.0052
320,479.3386
120,489.0055
240,490.3389
200,494.339
160,494.339
360,495.3391
200,499.0058
200,511.3395
160,513.6728
280,518.6725
200,522.0056
320,524.0055
200,524.6721
240,527.3386
240,535.3381
240,540.0045
240,540.0045
360,542.3377
240,544.6709
320,544.6709
280,546.0042
400,546.6708
360,549.004
280,551.3372
280,555.3369
320,559.3367
360,560.3366
240,562.0032
320,562.0032
200,573.6691
400,582.002
360,586.0017
160,587.335
160,587.6683
360,590.6681
280,591.0014
200,592.3347
240,597.6677
200,602.334
280,602.6674
440,603.6673
400,611.3335
240,612.6667
200,614.3333
160,614.6666
200,619.9996
280,620.6663
400,621.6662
200,622.6661
200,622.6661
240,627.9991
280,630.6656
240,633.9988
320,636.9986
320,637.3319
240,645.3314
440,646.6647
320,648.6646
480,650.3311
280,652.6643
280,653.6642
280,656.9974
480,659.3306
240,659.9972
320,660.6638
240,664.6636
360,670.6632
400,677.3295
320,677.9961
440,679.3293
440,680.3293
360,688.9954
280,690.662
320,691.3286
320,693.9951
360,694.3284
320,695.995
280,698.9948
240,703.9945
360,703.9945
360,707.9943
280,708.6609
400,708.9942
440,716.9937
400,722.3267
320,725.9932
480,726.3265
360,728.993
360,735.3259
520,735.9926
320,736.6592
520,744.6587
360,748.9918
440,757.3246
280,758.6578
400,760.3244
320,762.6576
120,763.6575
480,764.9908
400,764.9908
280,765.9907
320,766.6573
320,767.324
440,770.3238
360,772.657
520,773.9902
560,778.3233
400,778.6566
400,778.6566
440,780.3232
560,780.6565
360,782.9897
440,783.9896
480,784.3229
480,784.6563
520,787.3228
520,787.9894
360,789.3226
400,791.3225
560,791.6558
560,794.6556
400,807.3215
400,808.3215
520,808.9881
320,811.6546
360,811.6546
600,811.9879
480,814.9877
400,816.321
560,817.6542
280,818.6542
640,824.3205
600,826.3204
360,828.9869
600,829.6535
360,830.6534
480,832.6533
360,839.3196
280,840.9861
440,841.9861
320,842.986
480,842.986
400,843.3193
400,845.9858
440,851.3188
440,851.3188
480,857.3185
600,857.6518
440,859.6517
480,862.6515
400,863.3181
440,865.318
400,865.9846
480,867.3179
480,867.9845
520,869.3177
520,869.9844
640,870.3177
440,871.6509
160,871.9843
360,872.9842
680,875.984
320,876.9839
520,878.3172
480,878.6505
400,879.3171
440,880.9837
400,883.6502
680,884.9835
440,888.6499
520,889.6498
640,891.6497
560,891.983
400,893.3163
560,895.6495
600,895.9828
560,899.6492
200,902.9824
640,904.9822
720,908.3154
640,908.6487
720,909.9819
520,910.9819
760,912.6484
240,913.3151
440,914.315
440,917.9814
560,918.9814
400,920.6479
600,920.6479
440,921.6479
640,922.6478
680,922.9811
360,923.3145
480,924.981
800,927.9808
440,932.9805
480,933.9805
480,935.3137
440,937.6469
760,938.6469
560,939.9801
680,940.98
480,945.6464
520,946.6464
400,947.313
560,947.9796
440,947.9796
280,952.3127
840,952.9793
560,956.3124
480,956.9791
480,958.3123
520,959.6456
720,963.312
520,963.312
480,963.9786
520,966.9785
720,967.6451
600,967.6451
600,967.9784
800,968.9783
600,969.3116
480,969.3116
520,971.9781
520,972.9781
680,973.3114
440,973.3114
600,974.978
480,975.3113
640,976.9778
480,979.311
640,980.6443
880,981.3109
520,981.9775
760,983.6441
520,983.6441
840,988.3105
560,991.3103
520,991.6436
560,992.9769
320,993.3102
600,994.3101
680,995.9767
880,996.9766
560,996.9766
720,999.3098
600,1002.976
560,1006.643
600,1008.976
920,1009.643
640,1010.309
760,1012.309
680,1012.309
600,1012.976
520,1013.642
560,1014.309
720,1014.309
360,1015.642
760,1015.642
760,1019.642
800,1022.308
680,1028.309
520,1029.642
560,1031.643
640,1031.976
960,1033.643
560,1033.643
600,1034.31
800,1034.31
800,1034.643
640,1036.31
920,1036.643
400,1037.643
840,1037.977
560,1039.644
600,1041.31
640,1042.311
640,1042.644
640,1043.311
520,1043.644
800,1044.978
600,1048.311
560,1048.978
720,1048.978
680,1050.978
1000,1051.978
760,1052.312
600,1054.312
800,1054.312
680,1054.645
600,1055.312
880,1056.646
640,1056.979
440,1057.312
600,1057.979
680,1058.979
680,1059.646
720,1061.646
1040,1062.646
600,1063.646
840,1066.647
720,1067.314
680,1067.647
640,1068.647
960,1070.647
840,1071.647
680,1072.648
1080,1074.314
1120,1078.315
560,1079.648
720,1079.982
880,1080.649
920,1081.649
840,1083.649
960,1084.316
480,1086.316
520,1086.983
560,1087.649
600,1089.65
640,1089.65
1000,1090.65
720,1091.65
720,1092.65
640,1095.65
840,1096.984
560,1096.984
920,1097.317
600,1097.651
1040,1097.984
880,1098.317
600,1098.984
680,1104.318
720,1107.985
720,1108.319
920,1108.652
640,1110.652
680,1113.319
760,1114.319
960,1119.987
520,1122.654
680,1122.987
760,1126.654
760,1128.321
760,1128.988
640,1130.655
720,1132.988
1000,1133.988
640,1134.655
1040,1135.989
640,1136.989
800,1137.656
720,1137.656
800,1137.989
680,1140.323
800,1140.323
880,1141.323
840,1143.323
800,1144.323
880,1145.323
680,1146.323
640,1150.657
880,1151.991
1000,1157.325
760,1157.658
1080,1157.991
1080,1157.991
720,1159.658
720,1162.325
760,1162.325
840,1165.992
880,1168.659
560,1169.659
680,1171.66
840,1174.66
600,1174.993
800,1175.66
800,1175.994
1160,1179.994
840,1182.994
960,1184.328
720,1186.328
920,1186.661
1000,1188.328
840,1188.328
880,1190.995
760,1191.995
800,1194.662
1200,1195.329
760,1199.33
760,1205.33
920,1205.664
720,1208.664
1040,1209.998
680,1211.665
1120,1213.998
680,1215.332
1160,1216.665
960,1216.999
880,1216.999
800,1218.665
1000,1219.666
960,1222.333
1200,1228
760,1235.667
920,1236.001
680,1237.334
920,1239.001
1240,1240.001
1000,1241.001
920,1241.335
640,1242.002
640,1243.002
1040,1243.002
720,1243.335
1120,1243.335
920,1244.335
680,1244.669
960,1244.669
880,1245.335
720,1247.002
680,1248.336
760,1249.669
800,1250.336
1040,1251.669
1080,1252.336
840,1252.67
760,1253.67
920,1254.003
960,1254.003
1120,1255.003
880,1255.337
800,1255.67
960,1258.67
760,1259.337
760,1259.67
720,1259.67
760,1261.004
800,1261.337
1280,1262.004
840,1263.338
840,1264.004
1000,1264.004
1240,1265.004
1000,1265.004
1320,1268.005
800,1269.672
1280,1271.672
720,1274.005
1080,1279.006
800,1279.339
1080,1282.006
840,1284.007
1160,1284.34
960,1284.34
840,1289.007
1360,1289.007
720,1289.674
1120,1290.007
1320,1291.008
880,1294.341
1040,1296.342
920,1297.675
760,1298.675
1200,1304.343
760,1304.676
1080,1305.009
960,1306.009
1240,1306.343
1000,1306.676
800,1309.343
800,1309.343
1120,1312.677
1400,1313.01
1440,1318.344
1040,1320.344
840,1320.678
960,1322.011
1080,1322.345
1280,1323.011
840,1323.678
1120,1325.678
1160,1327.012
1160,1328.345
880,1328.679
880,1330.346
1160,1330.679
1480,1331.012
1000,1331.679
1040,1332.346
920,1333.346
1040,1334.346
840,1335.013
880,1335.013
800,1335.346
920,1337.68
880,1338.68
1000,1340.347
880,1340.347
960,1340.347
1000,1343.014
960,1343.347
1200,1347.681
840,1348.015
1080,1348.681
920,1349.681
880,1350.015
880,1350.015
920,1351.682
840,1352.682
1000,1352.682
1040,1352.682
1040,1353.349
960,1353.682
920,1354.015
1520,1355.015
1080,1355.349
1000,1355.682
1080,1356.016
1160,1356.682
920,1358.682
960,1360.016
1000,1361.349
1320,1361.349
880,1363.683
800,1365.683
1560,1366.017
1240,1366.017
920,1366.35
1360,1370.684
960,1371.684
1040,1376.018
1400,1378.685
1040,1382.685
1200,1383.352
1080,1383.686
920,1384.352
1080,1384.686
1040,1385.019
1280,1389.02
1040,1389.02
840,1391.353
1200,1394.02
840,1394.354
