Damage,Time
440,224.0542
320,224.7994
320,231.4601
280,231.4601
480,232.2567
360,232.2567
280,232.5092
480,232.7562
560,233.0053
400,233.5039
200,234.0112
360,234.9705
360,245.4505
360,246.5351
240,246.8907
440,246.8907
440,246.8907
600,246.8907
320,247.2288
280,248.3014
200,262.6314
520,264.0214
360,264.0214
520,264.7178
320,265.0333
520,265.0333
400,265.0333
280,266.5176
400,266.8373
560,266.8373
440,266.8373
640,267.1894
400,267.1894
440,270.2155
360,270.8994
560,270.8994
400,271.5379
360,271.8881
360,271.8881
560,272.2203
480,272.6664
600,278.7369
400,288.9467
400,288.9467
480,289.4368
480,289.4368
360,290.4034
480,290.8881
680,290.8881
480,292.4073
400,298.6595
600,307.1373
640,307.8033
520,307.8033
320,311.4774
440,311.4774
520,312.1071
560,312.7696
520,313.3977
600,317.0214
440,317.0214
480,317.7697
560,318.5037
400,318.828
440,319.1852
440,323.113
480,323.4703
600,323.4703
440,326.5066
520,328.4625
480,331.2141
440,331.9108
480,332.2433
360,332.9418
560,332.9418
480,336.4992
600,336.4992
520,345.0635
400,350.0394
400,351.1226
680,351.1226
560,351.1226
640,352.4957
520,352.4957
640,352.4957
400,352.8147
240,353.5074
640,353.5074
520,354.519
440,354.519
680,354.519
720,354.519
680,354.519
720,355.1974
520,355.5203
680,355.5203
320,355.8828
720,356.5826
560,356.5826
520,356.5826
440,356.9254
560,356.9254
520,356.9254
600,360.7796
720,361.413
720,362.6898
480,362.6898
600,362.6898
480,372.7208
760,373.4183
560,373.73
600,374.4091
640,375.0903
360,375.0903
640,375.0903
560,376.1298
280,376.9384
600,380.2232
320,388.529
440,388.529
760,388.8358
640,388.8358
640,388.8358
680,390.321
560,391.0331
560,391.5089
520,391.5089
640,391.7372
600,392.2377
720,392.727
800,393.7069
760,393.7069
600,394.9151
480,397.7504
400,399.8201
480,404.638
360,404.638
680,405.3361
560,405.3361
680,407.4186
680,408.7161
600,409.3691
720,410.0637
800,410.0637
600,411.4849
400,414.6156
840,414.6156
640,421.242
840,421.8557
520,424.5233
640,424.5233
680,425.6284
720,432.4644
760,432.4644
560,432.4644
680,433.2515
760,433.503
440,434.2434
800,434.5345
640,434.5345
680,434.5345
720,434.5345
760,435.4785
480,436.1955
720,437.8039
640,437.8039
600,437.8039
720,438.9776
600,448.9592
800,451.6951
640,452.109
800,454.1658
760,454.5394
880,456.4008
680,456.7243
520,457.088
800,457.088
680,457.088
840,457.4193
800,457.7386
840,457.7386
880,458.0993
720,458.0993
760,458.0993
520,458.4364
840,458.4364
520,459.147
920,460.2127
760,468.1397
840,469.4831
560,470.0409
640,471.9925
560,472.3003
560,472.6381
680,475.584
880,475.584
600,475.584
440,475.9133
680,476.5864
760,476.5864
720,476.5864
760,476.9173
720,477.5942
600,477.9483
800,479.1036
760,483.9943
880,489.0474
920,489.2967
960,489.5231
800,489.5231
480,490.0048
760,490.4892
800,490.4892
920,491.5387
920,492.1865
960,492.5222
720,496.1542
720,496.6121
840,503.6882
1000,506.94
1000,507.5857
800,507.5857
840,508.866
800,508.866
1040,509.5335
840,510.2213
880,510.8982
1040,511.4966
880,511.4966
1080,512.0854
640,513.8066
920,517.2737
840,520.7931
960,524.1196
960,530.0494
880,532.3541
840,537.0134
880,537.6874
760,537.6874
920,538.0205
800,538.0205
1000,538.7095
600,539.0369
760,539.4041
1120,539.7587
1080,540.5054
840,544.1753
760,568.2015
640,570.2366
680,570.2366
1120,570.8938
1040,570.8938
880,571.2069
720,572.1886
1080,572.8068
960,573.4078
880,574.3582
640,574.3582
920,576.4241
680,576.4241
880,577.1068
800,577.7506
800,579.0888
960,581.3158
1000,581.3158
920,583.0469
840,586.2066
1160,586.8739
800,586.8739
960,588.1204
1000,590.9547
840,593.494
760,641.9365
520,643.2781
1120,643.2781
960,643.2781
920,647.8848
920,649.1758
680,650.3361
960,651.532
840,651.532
880,652.7357
720,652.7357
800,652.7357
1040,655.5543
920,656.2314
840,656.2314
1000,659.0777
720,659.7069
1000,659.7069
960,659.7069
1200,660.43
1000,680.798
880,681.9373
880,682.2712
880,682.6124
1000,682.9316
760,682.9316
1160,683.2745
1240,688.809
920,689.1182
800,690.0709
1080,690.0709
840,690.0709
1040,698.4919
1280,699.0173
1040,699.6606
960,717.465
880,718.1506
1040,718.7759
1040,732.7629
920,733.3912
1320,748.1188
960,748.4304
880,748.4304
1200,750.3415
840,750.3415
760,752.6586
1080,753.2635
1160,753.2635
1000,755.5663
1080,756.8793
920,758.4083
800,759.1554
1040,768.5323
1120,769.1967
1000,769.7976
1120,771.0938
920,771.0938
920,771.0938
1160,771.8715
1080,772.5991
960,773.2584
960,773.2584
1360,773.9233
1200,773.9233
960,775.1658
1240,784.3519
1120,786.1973
1400,786.1973
1000,791.2122
560,791.8696
1000,791.8696
1160,791.8696
1240,792.4935
880,805.9225
960,806.5475
1280,807.796
1280,810.8907
12
